P_C0,P_C1,P_C2,P_C3,P_C4,P_C5,P_C6,P_C7,Player,Cluster
8.0003106e-20,0.0,0.0,0.0,0.0,1.0,7.3310885e-20,0.0,Enzo Barrenechea,5
5.981e-42,0.0,7.630053e-06,0.0,0.0,0.9999923,0.0,0.0,Ander Barrenetxea,5
0.0044783074,0.0,0.0,1.1492158e-38,4e-45,0.995522,1.4833425e-16,0.0,Pablo Barrios,5
5.773677e-19,0.0,0.0,0.0,0.0,1.0,1.6730893e-14,0.0,Thierno Barry,5
5.7385226e-19,0.0,0.0,2.134085e-05,0.9999791,0.0,0.0,0.0,Davide Bartesaghi,4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marc Bartra,6
2.1719583e-26,1.0,7.59373e-26,0.0,0.0,0.0,0.0,0.0,Federico Baschirotto,1
0.00065887865,0.0,0.0,3.6404555e-05,6.285283e-23,9.172025e-26,0.99930507,0.0,Daniele Baselli,6
0.9797609,0.0,0.0,0.020238059,9.863655e-07,0.0,1.3234224e-09,0.0,Calvin Bassey,0
0.0,0.08968537,0.0,0.0,2.710018e-16,0.0,0.0,0.910315,Aboubacar Bassinga,7
1.7546079e-13,1.0,3.657052e-08,0.0,1.4246366e-29,0.0,0.0,0.0,Alessandro Bastoni,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Augusto Batalla,6
2.1466519e-28,0.0,0.0,0.0,0.0,1.0,1.0244297e-29,0.0,Michy Batshuayi,5
0.0,3.6524128e-21,0.0,0.0,0.0,0.0,0.0,1.0,Dylan Batubinsika,7
2.7824475e-22,6.5083946e-37,0.91238093,0.0,0.0,0.08761934,0.0,0.0,Maximilian Bauer,2
0.0006673399,0.99928874,4.4569948e-05,3.88e-43,1.05301835e-11,7.0445926e-20,0.0,9.249928e-25,Oliver Baumann,1
2.1670943e-05,6.74477e-23,0.0,4.4644192e-08,0.9999781,0.0,8.397713e-39,2.3988215e-14,Christoph Baumgartner,4
1.8282166e-21,0.9670728,1.2568882e-35,0.0,4.0364146e-08,0.0,0.0,0.03292708,Rafael Bauza,1
0.9896163,0.0,0.0,0.010384024,1.3020878e-16,0.0,2.7028127e-08,0.0,Altay Bayındır,0
0.0,4.435491e-17,0.0,0.0,4.8087804e-35,0.0,0.0,1.0,Ihlas Bebou,7
0.263812,0.0,0.0,1.188579e-05,0.7361761,0.0,1.1841262e-25,1e-45,Adrian Beck,4
0.0,0.0,0.0,4.961656e-12,1.0,0.0,0.0,0.0,Sheraldo Becker,4
5.1487607e-37,0.0,1.4025567e-19,0.0,0.0,1.0,0.0,0.0,Timo Becker,5
0.0,0.0,0.0,0.0,4.7914117e-09,0.0,0.0,1.0,Jan Bednarek,7
3.6641626e-10,2.2439e-41,3.608355e-09,0.0,0.0,1.0,5.9217838e-36,0.0,Donny van de Beek,5
3.9100444e-14,0.9999886,1.2888093e-16,1.938e-42,2.2091822e-06,0.0,0.0,8.385858e-06,Hannes Behrens,1
1.0795002e-26,3.3837275e-13,0.99997616,0.0,0.0,2.416197e-05,0.0,0.0,Kevin Behrens,2
9.526274e-10,4.8886777e-11,1.0,0.0,8.073509e-31,1.0059068e-16,0.0,0.0,Maximilian Beier,2
1.1133325e-36,3.1013173e-14,1.0,0.0,1.6988991e-36,0.0,0.0,0.0,Luken Beitia,2
7e-45,1.5762264e-05,0.99998474,0.0,0.0,0.0,0.0,0.0,Ismael Bekhoucha,2
1.4639452e-28,1.0,1.6615129e-15,0.0,9.799859e-22,0.0,0.0,2.19e-43,Reda Belahyane,1
2.5619702e-23,0.0,0.0,9.005527e-06,0.99999136,0.0,0.0,0.0,Reda Belahyane,4
8e-45,0.0,0.0,0.0,0.0,1.0,2.7947764e-22,0.0,Haris Belkebla,5
0.0,0.0,5.6085594e-09,0.0,0.0,1.0,0.0,0.0,Yassin Belkhdim,5
0.0,0.0,0.0,3.4560163e-29,1.0,0.0,0.0,1.2769457e-33,Stefan Bell,4
8.4783143e-16,0.0,0.0,6.2487407e-12,1.0,0.0,0.0,6.139236e-24,Armel Bella Kotchap,4
4.0521215e-11,0.9999752,8.997957e-17,9.693178e-32,6.848229e-08,3.28e-43,0.0,2.4356399e-05,Raoul Bellanova,1
3.804143e-10,0.0,4.13029e-40,0.0,0.0,1.0,0.0,0.0,Raoul Bellanova,5
3.9119634e-17,0.0,0.0,6.5111486e-08,1.0,0.0,0.0,2.56e-43,Jean-Ricner Bellegarde,4
1.3845965e-23,0.0,0.0,0.0,0.0,1.0,2.5300162e-09,0.0,Héctor Bellerín,5
5.1536387e-07,1.0,2.3867843e-12,1.0731629e-37,4.535377e-10,9.311844e-26,0.0,1.714444e-08,Jude Bellingham,1
0.0,2.0801952e-08,0.0,0.0,7.9694865e-20,0.0,0.0,1.0,Jeanuël Belocian,7
6.351643e-10,0.0,2.9865938e-26,0.0,0.0,1.0,4.9349205e-22,0.0,Andrea Belotti,5
3.279084e-24,0.5454491,0.45455128,0.0,1.6055505e-19,0.0,0.0,1.286e-42,Fran Beltrán,1
3.585209e-16,1.7814254e-07,1.0,0.0,0.0,1.0667115e-12,0.0,0.0,Lucas Beltrán,2
3e-45,5.242862e-16,1.0,0.0,0.0,5.5273765e-22,0.0,0.0,Eliesse Ben Seghir,2
4.8267515e-21,0.00061753526,0.9993822,0.0,1.9956906e-23,0.0,0.0,0.0,Carlos Benavídez,2
1.3108929e-18,1.8982582e-32,1.0,0.0,0.0,8.381457e-16,0.0,0.0,Adrian Benedyczak,2
0.9999036,0.0,0.0,9.666604e-05,1.768692e-22,6.502984e-30,2.3001999e-08,0.0,László Bénes,0
0.9999971,2.691739e-06,6.324039e-12,1.2604605e-20,5.2371486e-11,1.1274991e-09,5.760971e-23,1.3316326e-11,Iker Benito,0
8.512474e-23,1.7430785e-22,0.99999815,0.0,0.0,1.3290846e-06,0.0,0.0,Ismaël Bennacer,2
0.0,0.0002957377,0.0,0.0,2.02649e-39,0.0,0.0,0.9997044,Ismaël Bennacer,7
0.0,0.0,2.2096474e-12,0.0,0.0,1.0,0.0,0.0,Saïd Benrahma,5
3.847529e-15,0.0,0.0,0.0,0.0,0.9999971,3.2729e-06,0.0,Ramy Bensebaini,5
0.0,0.0,0.0,2.126651e-35,1.0,0.0,0.0,0.0,Nabil Bentaleb,4
0.0,1.1547588e-09,0.0,0.0,1.2618315e-20,0.0,0.0,1.0,Rodrigo Bentancur,7
1.876e-42,2.5000293e-36,1.0,0.0,0.0,0.0,0.0,0.0,Daniel Bentley,2
0.0,0.0,0.0,0.0,7.114271e-34,0.0,0.0,1.0,Lucas Beraldo,7
0.032950327,2.7323795e-37,0.0,1.0970238e-13,0.9670496,6.1654986e-24,6.4262274e-34,0.0,Yuri Berchiche,4
1.7290433e-32,2.2415072e-14,1.0,0.0,0.0,3.439652e-12,0.0,0.0,Álex Berenguer,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sander Berge,5
1.0426466e-32,7.380164e-35,1.0,0.0,0.0,5.890739e-20,0.0,0.0,Lucas Bergvall,2
2.8703455e-29,6.32e-43,1.0,0.0,0.0,3.3815274e-13,0.0,0.0,Medon Berisha,2
9.437691e-18,0.55849266,0.0,1.3434139e-33,5.257872e-05,0.0,0.0,0.44145408,Mergim Berisha,1
1.2585729e-34,1.4060296e-13,1.0,0.0,9.044642e-35,0.0,0.0,0.0,Mergim Berisha,2
1.5920627e-08,4.9378394e-07,0.0,4.7245486e-16,0.08299602,0.0,0.0,0.91700333,Adrian Bernabe,7
4.6070293e-24,0.000145626,0.0,0.0,1.0685274e-09,0.0,0.0,0.9998551,Marc Bernal,7
0.00016976506,0.0,0.0,0.9998302,2.7921678e-13,0.0,3.291392e-12,0.0,Bernardo,3
0.0,0.0,0.0,0.0,0.00032374111,0.0,0.0,0.99967575,Juan Bernat,7
1.2287959e-24,0.94851613,0.0,0.0,4.672025e-13,0.0,0.0,0.051483322,Juan Bernat,1
1.1486472e-36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Maxime Bernauer,6
0.0,1.0,3e-45,0.0,1.382927e-39,0.0,0.0,6.1750547e-09,Antoine Bernede,1
6.235634e-15,0.0,0.0,1.9976506e-28,0.0,9.479717e-35,1.0,0.0,Alexander Bernhardsson,6
1.3363e-41,1.351668e-35,1.0,0.0,0.0,4.428138e-09,0.0,0.0,Victor Bernth Kristiansen,2
2.1156975e-10,0.99999046,3.4993392e-24,2.547541e-35,1.0432001e-05,0.0,0.0,7.0350953e-10,Matúš Bero,1
0.0,4.7618968e-30,0.0,0.0,4.7749425e-36,0.0,0.0,1.0,Juan Berrocal,7
5.265635e-22,0.00053232134,0.0,3.318248e-21,0.0011132424,0.0,0.0,0.9983544,Dimitry Bertaud,7
2.977504e-34,1.211795e-33,0.0,0.0,1.2661704e-06,0.0,0.0,0.99999815,Jan-Niklas Beste,7
0.0,1.89679e-12,0.0,0.0,0.0,0.0,0.0,1.0,Beto,7
2.1145002e-28,0.9999638,3.6752277e-05,0.0,1.6417639e-19,0.0,0.0,2.1e-44,Sam Beukema,1
0.99999815,0.0,0.0,2.500468e-10,2.3782388e-29,1.4556837e-06,8.011611e-20,0.0,Alessandro Bianco,0
8.496154e-16,5.6066237e-05,0.99994475,0.0,3.4057203e-37,6.3560397e-26,0.0,0.0,Alessandro Bianco,2
8.5370614e-30,1.1350993e-08,1.0,0.0,0.0,6.246766e-26,0.0,0.0,Mika Biereth,2
1.1067004e-38,0.0,0.03129869,0.0,0.0,0.96870095,0.0,0.0,Jaka Bijol,5
0.0,2.3983797e-05,0.0,0.0,1.0768e-41,0.0,0.0,0.9999752,El Bilal Touré,7
0.0,8.501884e-18,1.0,0.0,0.0,0.0,0.0,0.0,Philip Billing,2
0.0,0.0,0.0,0.0,1.4832709e-06,0.0,0.0,0.99999815,Philip Billing,7
0.0,0.00024523784,0.0,0.0,0.0,0.0,0.0,0.99975395,Cristiano Biraghi,7
9.036561e-30,2.2225104e-30,0.9999714,0.0,0.0,2.856696e-05,0.0,0.0,Cristiano Biraghi,2
0.0,0.0,6.844535e-15,0.0,0.0,1.0,0.0,0.0,Samuele Birindelli,5
0.0,0.0,0.0,1.0,2.35288e-38,0.0,0.0,0.0,Tom Bischof,3
1.4977968e-38,2.397665e-39,0.0,7.057261e-35,0.001332535,0.0,0.0,0.99866766,Yves Bissouma,7
2.1590765e-14,1.0,9.530355e-12,7.229e-42,4.4243598e-07,0.0,0.0,2.79751e-07,Leonardo Bittencourt,1
1.232326e-24,0.0,0.0,5.067193e-16,1.0,0.0,0.0,1.770965e-39,Emmanuel Biumla,4
1.0,0.0,0.0,2.4942874e-08,4.06e-43,2.3158266e-24,3.6837934e-16,0.0,Marco Bizot,0
0.0,9.943236e-33,1.0,0.0,0.0,0.0,0.0,0.0,Bjarki Bjarkason,2
1.5781673e-38,4.0632367e-14,0.0,1.0152e-40,5.63075e-08,0.0,0.0,1.0,Antonio Blanco,7
2.5417795e-09,3.1037918e-17,1.0,0.0,1.5638367e-25,4.595541e-28,0.0,6.62e-42,Ludovic Blas,2
5.837348e-11,5.5201807e-18,0.0,5.3894887e-18,0.0064380695,0.0,8.64081e-40,0.9935626,Daley Blind,7
3.4263561e-10,1.7909799e-09,0.9833179,0.0,2.849e-41,0.016681239,8.824e-42,0.0,Myron Boadu,2
1.0,0.0,0.0,1.6605635e-10,7.9879484e-08,1.6906382e-08,1.6518567e-22,0.0,Augustine Boakye,0
0.99848294,0.0,0.0,0.0004249057,5.2056134e-24,0.0,0.0010924836,0.0,Oscar Bobb,0
0.0,0.0,0.0,5.1818968e-17,1.0,0.0,0.0,0.0,Mathéo Bodmer,4
0.0,4.224311e-39,1.0,0.0,0.0,3.4716154e-25,0.0,0.0,Sacha Boey,2
2.7093284e-29,1.0,1.7875024e-07,0.0,2.3233063e-29,0.0,0.0,0.0,Jeremie Boga,1
5.8676025e-10,0.0007060887,0.99929446,0.0,8.7446495e-37,5.089643e-17,0.0,0.0,Lamare Bogarde,2
0.0,4.7261472e-07,0.0,0.0,0.0,0.0,0.0,1.0,Emil Bohinen,7
0.0,0.0,0.0,0.0,3.5680706e-32,0.0,0.0,1.0,Adama Boiro,7
6.2061827e-23,1.0,5.1267485e-38,0.0,5.20906e-09,0.0,0.0,3.1298848e-07,Willy Boly,1
5.43573e-06,0.0,0.0,6.9084837e-31,0.0,3.887324e-08,0.9999943,0.0,Moïse Bombito,6
1.5171278e-05,0.0,0.0,5.72e-43,1.2669422e-38,0.99998474,6.580792e-08,0.0,Warren Bondo,5
0.0,1e-45,0.0,0.0,4.0371567e-33,0.0,0.0,1.0,Warren Bondo,7
1.1621394e-08,0.0,0.0,0.95913196,1.44977e-40,0.0,0.040868066,0.0,Victor Boniface,3
6.586e-42,0.99949276,0.00050718314,0.0,1.7747053e-24,0.0,0.0,7.258471e-39,Kevin Bonifazi,1
1.2863705e-35,0.0,0.0,3.8383016e-11,1.0,0.0,0.0,9.090913e-30,Ange-Yoan Bonny,4
0.0,1.0,0.0,0.0,7.48527e-27,0.0,0.0,5.119263e-12,Sebastiaan Bornauw,1
0.00032436664,0.0,0.0,0.99967575,1.3001e-41,0.0,9.563233e-32,0.0,Sven Botman,3
5.07e-43,0.0,2.0543045e-28,0.0,0.0,1.0,0.0,0.0,Saïmon Bouabré,5
3.91178e-19,0.0,0.0,0.0,0.0,1.0,6.2430425e-28,0.0,Ayyoub Bouaddi,5
0.0,0.0,0.0,0.0,0.99948895,0.0,0.0,0.00051082275,Badredine Bouanani,4
1.121e-42,1.0,1.3067529e-08,0.0,4.9839733e-31,0.0,0.0,3.83e-43,Benjamin Bouchouari,1
0.0,1.4045506e-16,0.0,0.0,0.0,0.0,0.0,1.0,Hicham Boudaoui,7
1.3336681e-23,1.0,1.1473471e-35,0.0,0.0,0.0,0.0,0.0,Carlo Boukhalfa,1
0.0,3.7894343e-14,1.0,0.0,0.0,6.788483e-27,0.0,0.0,Justin Bourgault,2
2.8161995e-24,0.0,0.0,0.0,0.0,1.0,2.0900809e-13,0.0,Benjamin Bourigeaud,5
1.7256603e-20,0.0,5.363207e-14,0.0,0.0,1.0,2.0520776e-38,0.0,Edoardo Bove,5
5.476298e-20,9.188392e-12,1.0,0.0,0.0,1.77335e-11,0.0,0.0,Jarrod Bowen,2
7.750698e-15,0.0,3.6731937e-34,0.0,0.0,1.0,0.0,0.0,Enzo Boyomo,5
0.0,0.023004748,0.0,0.0,8.06814e-19,0.0,0.0,0.9769953,Enzo Boyomo,7
0.0,0.99999964,0.0,0.0,9.0279905e-13,0.0,0.0,3.5038343e-07,Domagoj Bradarić,1
0.0,2.4566444e-37,0.0,0.0,1.9621651e-13,0.0,0.0,1.0,Conor Bradley,7
5.1747683e-16,4.3672195e-08,1.0,0.0,0.0,8.753229e-14,0.0,0.0,Bilal Brahimi,2
7.2246815e-18,0.99955577,8.44385e-37,7.053e-41,3.864232e-07,0.0,0.0,0.00044335113,Julian Brandt,1
0.050874107,0.0,0.0,1.471945e-31,8.9151115e-23,0.94912606,1.4619765e-19,0.0,Jarrad Branthwaite,5
2.8168967e-17,1.2494625e-15,1.0,0.0,2.659934e-39,8.432817e-20,0.0,0.0,Darko Brašanac,2
0.9999227,2.5855212e-10,6.477424e-14,4.609319e-22,7.7472636e-05,3.435595e-11,3.703474e-18,6.511519e-16,Lilian Brassier,0
1.1573842e-18,0.9930358,0.0,0.0,1.4991337e-09,0.0,0.0,0.0069635836,Lilian Brassier,1
1.9009554e-23,1.3197655e-08,1.0,0.0,0.0,1.0366125e-21,0.0,0.0,Matthias Braunöder,2
0.0,2.2214057e-10,0.0,0.0,5.0789793e-23,0.0,0.0,1.0,Iker Bravo,7
6.405483e-16,5.3555938e-17,0.0,3.2809587e-14,1.0,0.0,0.0,1.4348146e-07,James Bree,4
9.868354e-38,8.7661e-05,0.99991226,0.0,0.0,0.0,0.0,0.0,Tim Breithaupt,2
0.00058796187,0.0,0.0,0.99833816,0.0010743227,0.0,2.9550167e-14,0.0,Gleison Bremer,3
0.9998379,0.0,0.0,5.1514735e-14,1.3753716e-18,0.00016168503,1.7048278e-27,0.0,Brenner,0
0.0,1.4e-43,0.0,0.0,8.049037e-22,0.0,0.0,1.0,Ben Brereton,7
3.221174e-16,0.0,0.0,0.0,0.0,1.0,4.9100902e-17,0.0,Marco Brescianini,5
0.0,0.0,0.0,6e-45,0.014223313,0.0,0.0,0.98577696,Maximilian Breunig,7
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Anthony Briançon,3
1.9470113e-12,0.0,0.0,0.0,0.0,5.999187e-34,1.0,0.0,Nathan Broadhead,6
0.0,0.0,0.0,0.0,0.0,1.0,1.634e-42,0.0,Armando Broja,5
1.2889689e-20,0.81205505,0.18794532,0.0,0.0,5.127116e-32,0.0,0.0,David Brooks,1
1.2541592e-26,0.0,0.0,8.7727645e-11,1.0,0.0,0.0,0.0,Arvid Brorsson,4
0.0,0.0,0.9543184,0.0,0.0,0.04568155,0.0,0.0,Moritz Broschinski,2
0.0,0.0,0.0,0.0,0.0,1.0,8.486709e-28,0.0,Nathaniel Brown,5
1.352e-42,0.0,0.0,8.841e-42,0.003868333,0.0,0.0,0.9961317,Jacob Bruun Larsen,7
0.0,0.0,0.0,2.200183e-21,1.0,0.0,0.0,0.0,Jacob Bruun Larsen,4
2.4592057e-28,8.6516766e-11,1.0,0.0,0.0,7.050542e-33,0.0,0.0,Tajon Buchanan,2
7.517404e-35,1.2339829e-15,1.0,0.0,0.0,8.311644e-36,0.0,0.0,Tajon Buchanan,2
0.9999995,0.0,0.0,6.7522905e-37,0.0,7.274064e-09,5.6309676e-07,0.0,Ante Budimir,0
0.020545827,0.96728206,0.0,1.0075807e-17,0.011612179,6.603657e-36,0.0,0.00055985595,Emi Buendía,1
9.524187e-36,3.3419322e-14,1.0,0.0,0.0,0.0,0.0,0.0,Emi Buendía,2
2.9820868e-25,1.0,6.9942686e-08,0.0,0.0,0.0,0.0,0.0,Manu Bueno,1
0.0,0.03398105,0.0,0.0,8.2330203e-25,0.0,0.0,0.96601814,Santiago Bueno,7
4.2907165e-18,0.036864277,0.9631353,0.0,0.0,2.1688629e-10,0.0,0.0,Endika Buján,2
4.5086017e-19,0.0,0.0,2.7307833e-05,0.9999723,0.0,0.0,0.0,Marius Bülter,4
0.99999523,4.8072097e-06,1.5323662e-19,6.6031483e-15,2.6352163e-08,1.8006029e-11,9.068252e-17,7.2752443e-16,Facundo Buonanotte,0
0.0,0.0,1.0,0.0,0.0,1.9912972e-36,0.0,0.0,Alessandro Buongiorno,2
0.0,0.0,0.0,9.71133e-21,0.0,0.0,1.0,0.0,Cameron Burgess,6
0.15623502,1.4403398e-31,0.0,0.0015066228,0.84225875,0.0,1.799209e-26,0.0,Jonathan Burkardt,4
3.0277242e-37,0.9691797,0.030819796,0.0,1.5667948e-22,0.0,0.0,0.0,Oliver Burke,1
8.1354255e-18,0.0,0.0,0.0,0.0,1.0,9.708525e-19,0.0,Dan Burn,5
4.52599e-26,0.0,0.0,1.2887232e-20,1.0,0.0,0.0,0.0,Rareș-Cătălin Burnete,4
0.0,0.0,0.0,1.0,0.0,0.0,3.4373043e-23,0.0,Wes Burns,3
9.9316337e-26,1.0,5.46207e-12,0.0,1.5262162e-28,0.0,0.0,3.122115e-39,Marnon Busch,1
0.0,1.0337926e-14,1.0,0.0,0.0,3e-45,0.0,0.0,Gianluca Busio,2
1e-45,0.0,0.0,1.0,4.086852e-39,0.0,0.0,0.0,Aurélio Buta,3
0.0,0.0,2.1710168e-16,0.0,0.0,1.0,0.0,0.0,Jean Butez,5
0.0,0.0,0.0,1.0,0.0,0.0,1.2720175e-38,0.0,Nathan Butler-Oyedeji,3
0.0,0.0,0.0,1.0061994e-14,1.0,0.0,0.0,0.0,Marcin Bułka,4
0.0,4.181928e-12,1.0,0.0,0.0,3.4391029e-22,0.0,0.0,Pau Cabanes,2
0.0,4.1669104e-09,1.0,0.0,0.0,6.294075e-12,0.0,0.0,Pau Cabanes,2
0.0,0.9521977,0.0,0.0,3.4078847e-18,0.0,0.0,0.047801875,Rémy Cabella,1
1.8458697e-07,1.3294716e-13,1.0,0.0,3.8350436e-38,3.0557428e-09,1.3312537e-38,0.0,Leandro Cabrera,2
0.89654803,0.0,0.0,0.103449576,5.9205787e-16,0.0,2.7369242e-06,0.0,Liberato Cacace,0
0.0,0.10180281,0.0,0.0,5.5715044e-18,0.0,0.0,0.898198,Alessio Cacciamani,7
3.632787e-24,0.0,0.0,0.0,0.0,2.02e-43,1.0,0.0,Anthony Caci,6
1.4461272e-22,1.572151e-25,0.8864597,0.0,0.0,0.113540225,0.0,0.0,Mathieu Cafaro,2
0.0,0.0,4.543557e-22,0.0,0.0,1.0,0.0,0.0,Moisés Caicedo,5
0.0,0.0,0.0,1.0,0.0,0.0,1.244e-42,0.0,Tom Cairney,3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Jens Cajuste,6
0.0,0.98279476,0.0,0.0,3.0702078e-24,0.0,0.0,0.017206147,Davide Calabria,1
4.2018e-41,0.0,0.9518581,0.0,0.0,0.048141148,0.0,0.0,Davide Calabria,2
0.0,0.0,0.0,2.469e-42,1.0,0.0,0.0,2.5698574e-17,Riccardo Calafiori,4
3.2079525e-10,0.0,0.0,2.3318329e-08,0.0,0.0,1.0,0.0,Luca Caldirola,6
0.0,7.30314e-37,1.0,0.0,0.0,1.5939463e-23,0.0,0.0,Fernando Calero,2
3.889257e-17,0.0,3.732e-42,0.0,0.0,1.0,1e-45,0.0,Duje Ćaleta-Car,5
0.0,2.2908152e-06,0.0,0.0,2.191455e-36,0.0,0.0,0.99999815,Hakan Çalhanoğlu,7
3.3571984e-12,0.0,0.0,0.0,0.0,1.0,1.997913e-10,0.0,Dominic Calvert-Lewin,5
0.0,0.0,0.0,1.0,9.54807e-32,0.0,0.0,0.0,Drissa Camara,3
1.890981e-05,0.0,0.0,0.0,0.0,0.9999809,1.3036244e-07,0.0,Issiaga Camara,5
0.00014600453,0.0,0.0,0.9830197,0.016834108,0.0,2.2865607e-16,0.0,Lamine Camara,3
5.8983007e-18,1.0,8.404991e-12,0.0,2.3408743e-16,0.0,0.0,1.2048264e-17,Mahdi Camara,1
0.0,5.765669e-14,0.0,0.0,8.779903e-17,0.0,0.0,1.0,Ousmane Camara,7
1.0799312e-21,8.425015e-25,1.0,0.0,0.0,3.39394e-17,0.0,0.0,Francesco Camarda,2
1.2986376e-35,2.3577255e-21,1.0,0.0,0.0,3.248515e-11,0.0,0.0,Eduardo Camavinga,2
0.0009801079,0.0,0.0,0.0067003393,5.089163e-30,2e-44,0.9923192,0.0,Nicolò Cambiaghi,6
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Andrea Cambiaso,3
0.99995226,0.0,0.0,2.8476701e-15,1.7550597e-17,4.738952e-05,2.6890901e-18,0.0,Axel Camblan,0
0.9999723,0.0,0.0,2.802998e-05,1.2084952e-13,5.4213702e-17,1.6268557e-14,0.0,Sergio Camello,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,José Campaña,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Thomas Campaniello,5
3.3613316e-38,1.0,7.310474e-36,0.0,4.254728e-18,0.0,0.0,1.8971343e-19,Cole Campbell,1
7.707431e-26,0.0,0.0,5.6468915e-31,1.0,0.0,0.0,1.1751789e-27,Emre Can,4
1.15195e-40,0.0,0.0,1.0,5.9204573e-19,0.0,0.0,0.0,Peio Canales,3
0.03761621,0.0,9.477764e-35,2.4390428e-22,3.038595e-18,0.96238416,8.020141e-28,0.0,Matteo Cancellieri,5
4.0511e-40,0.9983648,0.0,0.0,1.21408885e-20,0.0,0.0,0.0016353299,Fali Candé,1
2.8635623e-12,0.0,7.3014586e-32,0.0,0.0,1.0,1.6846531e-32,0.0,Antonio Candela,5
9.6095815e-29,0.059813805,0.94018567,0.0,0.0,0.0,0.0,0.0,Antonio Candela,2
0.0010304467,0.0,0.0,1.0699168e-08,1e-45,9.1456445e-34,0.9989696,0.0,Sergi Canós,6
3.096024e-07,0.0,0.0,0.94996184,0.050037347,0.0,6.072471e-35,0.0,Jaydee Canvot,3
0.0,4.5260518e-14,1.0,0.0,0.0,3.9787004e-29,0.0,0.0,Pierrick Capelle,2
0.0,4.0025537e-37,1.0,0.0,0.0,2.1966104e-36,0.0,0.0,Gianluca Caprari,2
0.0,0.0,4.224128e-08,0.0,0.0,1.0,0.0,0.0,Elia Caprile,5
1.7886072e-28,1.0,8.081563e-28,0.0,3.8474458e-20,0.0,0.0,9.8021865e-20,Elia Caprile,1
0.0,2.9713382e-37,0.0,0.0,2.6609032e-20,0.0,0.0,1.0,Gabin Capuano,7
5.245e-42,0.0,0.0,1.0,1.9013474e-30,0.0,0.0,0.0,Francesco Caputo,3
0.0,0.0,0.0,1.1781614e-16,1.0,0.0,0.0,0.0,Maxence Caqueret,4
0.0,4.1981297e-11,0.0,0.0,1.5135473e-36,0.0,0.0,1.0,Maxence Caqueret,7
9.112502e-39,0.040986937,0.0,0.0,7.274774e-12,0.0,0.0,0.9590126,Simon Cara,7
0.0,0.0,0.0,1.0,1.0506389e-11,0.0,0.0,0.0,Andrea Carboni,3
4.1197872e-16,0.0,0.0,0.0,0.0,1.0,9.610185e-18,0.0,Franco Carboni,5
1.8655644e-34,1.0,8.481358e-08,0.0,8.898487e-25,0.0,0.0,0.0,Valentin Carboni,1
9.328466e-37,7.2155885e-08,0.0,0.0,8.163939e-13,0.0,0.0,1.0,Dani Cárdenas,7
0.00011150826,1.0449079e-10,0.06415726,0.0,9.203791e-31,0.935731,0.0,0.0,Irvin Cardona,5
0.97778666,0.0,0.0,0.02221006,3.11291e-06,4.703241e-38,4.6614303e-14,0.0,Irvin Cardona,0
0.0016091829,0.9883101,0.010081276,7.773998e-31,2.0334011e-10,4.3289256e-10,3.108142e-39,8.221651e-12,Marc Cardona,1
4.6608438e-29,1.0,8.848582e-20,0.0,4.7971694e-18,0.0,0.0,2.1240257e-26,Sergi Cardona,1
0.9124522,0.0,0.0,0.08655694,0.0009905982,0.0,1.1984808e-12,0.0,Johnny Cardoso,0
0.0,2.0936864e-29,1.0,0.0,0.0,8.343783e-16,0.0,0.0,Tiago Cardoso,2
0.0,0.0,0.0,1.0,1.4067426e-25,0.0,0.0,0.0,Patrik Carlgren,3
0.0,0.0,0.0,0.0,7.408836e-24,0.0,0.0,1.0,Diego Carlos,7
2.1730189e-26,1.0062534e-21,0.0,1.9258324e-28,0.0050757485,0.0,0.0,0.9949241,José Carlos González,7
0.0,0.00071917503,0.0,0.0,2.0948098e-32,0.0,0.0,0.99928117,Carmona,7
2.8e-44,0.0,1.0,0.0,0.0,2.3832519e-14,0.0,0.0,Marco Carnesecchi,2
0.9999647,2.9468322e-07,0.0,8.5656346e-08,3.4685134e-05,3e-45,1.7713551e-34,5.116957e-09,Sergio Carreira,0
0.0,0.0,1.154114e-39,0.0,0.0,1.0,0.0,0.0,Dani Carvajal,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Fabio Carvalho,5
2.985e-42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,William Carvalho,6
3.2809296e-35,0.022202244,0.0,0.0,9.1917265e-11,0.0,0.0,0.97779685,Cesare Casadei,7
4.686391e-37,3.833242e-39,0.9999962,0.0,0.0,3.2741425e-06,0.0,0.0,Marc Casado,2
0.0,0.93301845,0.06698145,0.0,0.0,7.214123e-36,0.0,0.0,Nicolò Casale,1
0.0,1.0,4.8717458e-26,0.0,0.0,0.0,0.0,0.0,Nicolò Casale,1
3.73775e-40,0.0,0.0,0.9999996,0.0,0.0,4.2711395e-07,0.0,Casemiro,3
