Gls,Ast,xG,xAG,npxG,Sh/90,Cmp%,PrgP,KP,PPA,SCA90,Tkl,TklW,Int,Clr,PrgC,PrgR,Succ%,Carries,Touches
0.11305822498586737,0.3095975232198125,0.09219988936013274,0.3060350104051902,0.11304544426859595,0.2284605163744364,0.6355685131195334,0.3515955316213449,0.3181818181818182,0.3125,0.1907152973201641,0.3563218390804597,0.39999999999999997,0.33537186821858317,0.48299354313894954,0.41538461538461546,0.3489208633093525,0.419,0.3987586414383538,0.5066226510094365
0.28264556246466843,1.0,0.5654926547421474,0.8936222303831554,0.6330544879041373,0.5801787249563604,0.6443148688046645,0.738795674039788,0.7424242424242424,1.0,0.7664110062719566,0.5517241379310345,0.5454545454545454,0.2959163543105146,0.055925568152931,0.9692307692307693,0.8129496402877698,0.485,0.5877747764835148,0.5594089558056814
0.0,0.10319917440660417,0.018439977872026548,0.11017260374586847,0.02260908885371919,0.04348279186098008,0.6793002915451896,0.2981886154256975,0.12121212121212122,0.15625,0.09507255973072892,0.5977011494252874,0.6,0.8285657920694408,0.7066958157506735,0.2,0.08633093525179857,0.348,0.5197551292700313,0.5456033068589712
0.0,0.0,0.018439977872026548,0.02448280083241522,0.02260908885371919,0.08256259281452719,0.5918367346938773,0.053406916195647317,0.045454545454545456,0.03125,0.15392962901653517,0.3103448275862069,0.3090909090909091,0.256460840402446,0.07117799583100308,0.15384615384615385,0.07913669064748202,0.316,0.13452847341674457,0.1285914989686368
0.0,0.0,0.006146659290675516,0.03672420124862282,0.00753636295123973,0.03827215173384047,0.8134110787172009,0.4050024478169922,0.10606060606060606,0.15625,0.14841177877099085,0.5862068965517242,0.4727272727272727,0.5721049516669948,0.574508109207382,0.1,0.05755395683453238,0.533,0.51779302406195,0.6105710666081956
0.16958733747880106,0.10319917440660417,0.3073329645337758,0.06120700208103804,0.2562363403421508,0.6479170466091754,0.24781341107871713,0.0,0.07575757575757576,0.0625,0.38751862274457877,0.05747126436781609,0.07272727272727272,0.0,0.005084142559357364,0.038461538461538464,0.1366906474820144,0.444,0.0,0.0
0.0,0.0,0.006146659290675516,0.0,0.00753636295123973,0.025245551415991434,0.8804664723032072,0.12016556144020647,0.0,0.015625,0.017822656293108204,0.08045977011494253,0.14545454545454545,0.11836654172420583,0.34063755147694336,0.015384615384615385,0.0,,0.2705677678437117,0.2950713833260244
0.11305822498586737,0.3095975232198125,0.10449320794148377,0.19586240665932175,0.1281181701710754,0.7833936899148053,0.6239067055393581,0.15577017223730472,0.19696969696969696,0.28125,0.6634111350217956,0.09195402298850576,0.07272727272727272,0.09863878477017153,0.040673140474858906,0.13846153846153847,0.07553956834532374,0.5,0.07239514182750476,0.07702333966768989
0.056529112492933686,0.0,0.10449320794148377,0.11017260374586847,0.1281181701710754,0.2857775577729721,0.18367346938775486,0.4673105167119141,0.16666666666666669,0.234375,0.15392962901653517,0.45977011494252873,0.509090909090909,0.7891102781613722,1.0,0.18461538461538463,0.025179856115107917,0.643,0.34839794109760147,0.5671238772759017
0.0,0.0,0.05531993361607964,0.01224140041620761,0.06782726656115756,0.24669775681942505,0.5918367346938773,0.022252881748186383,0.045454545454545456,0.046875,0.24221523294524458,0.034482758620689655,0.03636363636363636,0.0,0.025420712796786815,0.015384615384615385,0.03597122302158273,0.75,0.0,0.0
0.0,0.20639834881320834,0.043026615034728606,0.15913820541069892,0.0527545406586781,0.3092254383451004,0.4927113702623902,0.22697939383150112,0.2878787878787879,0.21875,0.6174290496422594,0.1839080459770115,0.19999999999999998,0.03945551390806861,0.010168285118714726,0.13076923076923078,0.15467625899280577,0.5,0.1502253150813946,0.1631056213354123
0.16958733747880106,0.619195046439625,0.11678652652283479,0.8936222303831554,0.14319089607355484,0.4316754813328813,0.4169096209912533,1.0,0.7878787878787878,1.0,0.6339826003788924,0.7931034482758621,0.8909090909090909,0.6115604655750635,0.26945955564594026,0.3846153846153847,0.3381294964028777,0.459,0.7081172292458319,0.8379582257304812
0.28264556246466843,0.20639834881320834,0.2827463273710737,0.31827641082139785,0.3466726957570275,0.772972409660526,0.3090379008746351,0.06675864524455916,0.36363636363636365,0.109375,0.6597325681914327,0.05747126436781609,0.03636363636363636,0.09863878477017153,0.015252427678072089,0.676923076923077,0.6115107913669066,0.397,0.17900285813325303,0.1472697298965388
0.16958733747880106,0.4127966976264167,0.24586637162702063,0.4896560166483043,0.30145451804958917,0.5072297631764058,0.3236151603498538,0.23142997018113837,0.4545454545454546,0.5625,0.5512148466957273,0.11494252873563217,0.14545454545454545,0.09863878477017153,0.03050485535614418,0.6153846153846154,0.4784172661870504,0.28600000000000003,0.23524987409824907,0.21589192613165714
0.056529112492933686,0.3095975232198125,0.25815969020837165,0.3060350104051902,0.31652724395206866,0.45512336190500957,0.46647230320699706,0.18247363033512837,0.2272727272727273,0.203125,0.3157865695525024,0.1839080459770115,0.1818181818181818,0.23673308344841165,0.07626213839036045,0.4307692307692308,0.35611510791366907,0.313,0.2188989973642386,0.20046208319121633
0.056529112492933686,0.4127966976264167,0.12293318581351032,0.31827641082139785,0.15072725902479459,0.5541255243206623,0.7492711370262393,0.40055187146735494,0.33333333333333337,0.3125,0.8528573267854844,0.12643678160919541,0.12727272727272726,0.13809429867824013,0.020336570237429456,0.2846153846153846,0.1798561151079137,0.5710000000000001,0.3058856615891743,0.2609633094576816
