Player,Cluster,tSNE_1,tSNE_2
Lassana Coulibaly,1,-9.743647,10.976844
Lasso Coulibaly,1,-19.47069,-20.423382
Mamadou Coulibaly,1,6.299228,-1.8443983
Soumaïla Coulibaly,1,-18.896297,-4.5938745
Tanguy Coulibaly,1,-12.600647,8.770979
Woyo Coulibaly,1,-26.678732,7.1961675
Woyo Coulibaly,1,-25.467854,1.7379316
Marius Courcoul,1,17.290922,23.618237
Thibaut Courtois,0,47.414555,17.636179
Yan Couto,1,-35.2791,-14.568364
Nicolas Cozza,1,-1.9422084,5.4010553
Aaron Cresswell,1,23.5773,-7.2145886
Charlie Cresswell,1,-5.835038,35.44503
Bryan Cristante,1,-2.642925,-1.49988
Domen Črnigoj,1,-36.672913,17.546568
Juan Cruz Armada,1,23.175253,-36.36298
Juan Cruz,1,-0.32875964,-9.125492
Juan Cuadrado,1,-45.542774,18.211926
Pau Cubarsí,0,38.381615,9.390943
Cucho,0,41.180634,5.02535
Marc Cucurella,1,-31.690384,12.73487
Jorge Cuenca,1,-34.6081,16.872086
Matheus Cunha,1,21.911674,3.4362736
Patrick Cutrone,1,-9.737271,0.18667658
Tomáš Čvančara,1,-11.162319,-26.840843
Wylan Cyprien,1,6.0953274,36.965424
Danilo D'Ambrosio,1,3.2040596,-19.788317
Lucas Da Cunha,1,-45.2727,22.104074
Samuel Dahl,1,20.805578,-38.29368
Finn Dahmen,1,-10.076068,-25.326193
Thomas Dähne,1,-32.868755,-15.252779
Mahmoud Dahoud,1,-19.048517,-22.797691
Patson Daka,1,-37.27861,-13.80714
Ameen Al-Dakhil,1,14.37615,24.97578
Thijs Dallinga,1,6.216473,-30.342402
Diogo Dalot,1,-24.371922,-6.0384684
Mikkel Damsgaard,1,19.571846,-21.28065
Maat Daniel Caprini,1,7.8585277,-25.64108
Flavius Daniliuc,1,-10.923723,-4.3272347
Danilo,0,48.7105,11.815213
Danilo,1,-5.5878806,18.447445
Arnaut Danjuma,1,-6.3781414,2.0053718
Arnaut Danjuma,1,6.5355887,23.337082
Jayden Danns,1,22.679491,2.7380784
Kévin Danois,0,45.85404,-7.457552
Kevin Danso,1,14.6490345,-31.862293
Kevin Danso,1,-42.959198,30.22957
Dante,1,-34.78166,17.156324
Pape Daouda Diongue,1,-24.745909,-7.785891
Mohamed Daramy,1,-12.803968,11.437525
Bence Dárdai,1,8.010904,32.789215
Sergi Darder,1,-37.59147,-7.6346183
Matteo Darmian,1,17.711767,-10.154006
Lukas Daschner,1,-43.74343,15.359119
Juan David Cabal,0,56.61257,10.68517
Jonathan David,1,12.99325,-35.92643
Alphonso Davies,0,48.516495,15.877871
Ben Davies,0,49.186077,15.959298
Keinan Davis,1,-24.332985,-30.145815
Leif Davis,1,-22.078112,-16.792448
Zuriko Davitashvili,0,45.57442,14.807332
Paweł Dawidowicz,0,19.902122,32.141735
Craig Dawson,1,13.491603,-10.707143
Kevin De Bruyne,1,26.639591,-29.060207
Bobby De Cordova-Reid,1,14.031964,-17.914177
Charles De Ketelaere,1,-27.411898,16.370655
Rodrigo De Paul,1,7.6517835,10.208521
Théo De Percin,1,16.429537,-19.325596
Mattia De Sciglio,1,-43.610023,29.752739
Lorenzo De Silvestri,1,11.680786,31.531261
Thibault De Smet,1,5.689905,24.094728
Koni De Winter,1,25.982609,2.6325734
Amar Dedić,0,51.456177,6.976293
Alessandro Deiola,1,-6.77366,12.7867775
Romain Del Castillo,1,-0.6870893,26.283884
Enrico Del Prato,0,40.841564,-6.750837
Thomas Delaine,1,-7.677984,29.662086
Liam Delap,0,19.213097,36.2363
Fisayo Dele-Bashiru,0,58.471127,-2.5287924
Andy Delort,1,29.552917,2.4293187
Olivier Deman,1,-10.59729,-25.839928
Ali Dembélé,1,29.164906,5.225078
Ousmane Dembélé,1,9.313553,2.1011794
Ermedin Demirović,1,-1.6551918,6.275113
Sepp van den Berg,1,41.938065,-11.179555
Rémy Descamps,1,3.712587,12.844743
Arthur Desmas,1,15.572678,23.453053
Justin Devenny,1,16.932741,-30.714031
Kiernan Dewsbury-Hall,1,8.672268,37.449207
Michele Di Gregorio,1,-9.750049,16.595316
Giovanni Di Lorenzo,1,28.773487,-38.049488
Boulaye Dia,0,58.26812,-3.0672503
Mouctar Diakhaby,1,-7.448086,6.2531867
Mamadou Diakhon,0,37.575294,5.381631
Bafodé Diakité,1,11.063723,-32.59527
Oumar Diakité,1,-11.848808,2.304549
Amad Diallo,1,-6.750225,1.2898242
Assane Diao,1,-12.61141,-4.2663937
Assane Diao,1,4.7854843,-25.873737
Habib Diarra,0,19.715734,30.95165
Moussa Diarra,1,9.057477,23.424688
Rúben Dias,1,-58.77228,-0.4781249
Krépin Diatta,1,3.3958282,30.691116
Kandet Diawara,1,-10.046303,-6.8664665
Mahamadou Diawara,1,9.737552,-12.025118
Mahamadou Diawara,0,34.525734,-33.45615
Brahim Díaz,1,24.788576,-9.148996
Daniel Díaz,1,10.848995,-32.75882
Luis Díaz,1,-50.537952,19.432196
Pedro Díaz,1,-7.4388933,10.937184
Tyler Dibling,0,49.741123,-6.396078
Diego,1,-42.53522,31.122929
Justin Diehl,1,-22.146252,-2.728774
Bamba Dieng,1,16.265688,5.4116707
Eric Dier,1,-42.10591,-10.396573
Lucas Digne,1,-20.65948,-26.491207
Kembo Diliwidi,0,46.393147,14.003754
Federico Dimarco,1,-6.540418,2.5326593
Stole Dimitrievski,1,-39.115383,-7.877199
Junior Dina Ebimbe,1,-45.78593,-10.633634
Eren Dinkçi,1,15.744239,23.944868
Sinaly Diomande,1,0.7259669,4.5426087
Yan Diomandé,1,-58.65584,-1.2717198
Lois Diony,1,-0.72991633,26.513063
Issa Diop,1,-26.690554,2.836352
Sérigné Diop,0,50.31957,12.608916
Sofiane Diop,1,-32.952465,14.02498
Andy Diouf,1,-41.37604,28.916706
Yehvann Diouf,1,-12.1659565,-21.538061
Assane Dioussé,1,1.2432685,34.88317
Axel Disasi,1,-16.597368,10.017349
Axel Disasi,1,27.058544,-36.39175
Roman Dixon,0,39.823196,-4.681887
Álvaro djaló,1,10.868327,16.81109
Djené,1,-57.29061,-2.6308787
Nasser Djiga,1,38.89163,-9.350032
Berat Djimsiti,0,42.277786,-7.2338486
Marko Dmitrović,0,46.658497,2.8087335
Ritsu Doan,1,3.7987142,-0.36665502
Dodô,1,0.46689898,-1.2286311
Danilho Doekhi,1,21.005085,-11.185781
Matt Doherty,0,37.814857,7.8100176
Jeremy Doku,1,17.332373,-22.846645
Marc Domenech,0,38.06883,11.910664
Álex Domínguez,1,0.01746535,14.46386
Benjamín Domínguez,1,-43.121063,26.279446
Carlos Dominguez,1,-43.409035,-10.305079
Israel Domínguez,1,24.676823,-7.77439
Nicolás Domínguez,1,-3.5295854,-21.07291
Sergi Dominguez,0,10.925724,35.8812
Gianluigi Donnarumma,1,-22.856216,-29.198116
Patrick Dorgu,1,30.855762,-33.365795
Patrick Dorgu,1,-3.2512841,-11.378063
Alfie Dorrington,1,-35.06821,21.471804
Niklas Dorsch,1,0.24227573,32.14235
Niklas Dorsch,0,50.69375,-5.632317
Alberto Dossena,1,-58.960297,-3.3804386
Abdoulaye Doucouré,1,17.254326,-38.57719
Cheick Doucouré,1,32.299232,-34.932087
Sékou Doucoure,1,33.768356,-35.616905
Désiré Doué,1,-5.4242754,-20.458273
Guela Doué,1,-20.685696,-15.038412
Douglas,1,-2.5724878,23.520683
Ismaël Doukouré,0,57.822914,1.0162733
Issa Doumbia,0,37.989964,9.884865
Kamory Doumbia,0,47.60801,17.102535
Amidou Doumbouya,1,-12.013676,-4.095389
Anastasios Douvikas,1,-39.41134,19.416842
Anastasios Douvikas,1,-41.16215,21.857735
Artem Dovbyk,0,44.989983,13.760961
Flynn Downes,1,-37.142887,10.57102
Tommy Doyle,0,50.65086,14.408987
Radu Drăgușin,1,-45.266426,17.25984
Patrick Drewes,0,53.5427,-2.3776207
Tim Drexler,1,-42.50308,-10.928229
Domingos Duarte,0,36.57305,-0.6710693
Martin Dúbravka,1,-8.884136,12.353714
Marvin Ducksch,1,-0.072869815,0.8543763
Ondrej Duda,1,-18.747154,-16.253096
Duk,1,2.503691,11.131512
Denzel Dumfries,1,13.524511,-15.60914
Alfred Duncan,1,-3.1590986,25.325533
Lewis Dunk,1,-47.458626,-8.4723015
Jáder Durán,1,-45.864265,-11.554416
Pablo Durán,1,-8.772883,-22.39962
Julien Duranville,1,10.8181095,-7.271595
Hugo Duro,1,-36.79737,13.521635
Jean-Kevin Duverne,1,14.389786,-32.84805
Paulo Dybala,1,-33.723774,-8.282069
Stefan Džodić,1,11.398915,-2.1034038
Adam Dźwigała,0,51.68565,-3.236297
Aron Dønnum,0,46.85379,7.0647373
Enzo Ebosse,1,-16.74616,-12.100246
Tyronne Ebuehi,1,-0.10467202,25.756048
Claudio Echeverri,1,21.557896,-10.025097
Ederson,1,12.4778805,-8.369011
Éderson,1,-36.861637,-13.90018
Noah Edjouma,1,-10.633822,-5.08822
George Edmundson,0,51.041363,0.3214319
Odsonne Édouard,1,6.1892323,8.767945
Odsonne Édouard,1,21.743786,4.7132416
Samuel Edozie,1,-4.9932613,16.931358
Ronnie Edwards,1,17.477627,6.6155314
Johannes Eggestein,1,-22.070177,-9.04742
Maximilian Eggestein,0,47.667255,-9.101226
Kingsley Ehizibue,1,17.037142,-10.3476305
Chidera Ejuke,1,13.122424,-36.612198
Jeff Ekhator,1,9.542222,-35.409595
Hugo Ekitike,1,-37.46026,-11.517925
Jurgen Ekkelenkamp,1,-42.892517,24.211922
Jacques Ekomie,1,-46.68082,15.560782
Emmanuel Ekong,0,47.565937,2.3586416
Caleb Ekuban,0,53.424652,11.484569
Pierre Ekwah Elimby,1,13.502077,-2.1131773
Anthony Elanga,1,3.5885603,-18.491179
Meschak Elia,1,-32.90098,-2.4622302
Mikael Ellertsson,1,0.20178115,31.837769
Harvey Elliott,1,-12.79379,-18.438622
Elif Elmas,1,-57.68939,-1.1020445
Elif Elmas,1,-12.44346,-28.215967
Aritz Elustondo,1,-3.2316551,-2.6483717
Nico Elvedi,1,5.5581875,-28.717604
Adri Embarba,0,55.473103,-2.8469722
Breel Embolo,1,-11.230143,27.800526
Emanuel Emegha,1,0.0064305486,4.7807794
Emerson,1,-17.251335,-25.010742
Yunus Emre Konak,1,-15.371888,13.407751
Julio Enciso,1,-21.945456,-19.320395
Julio Enciso,1,12.519517,11.861029
Wataru Endo,1,-60.144527,-1.1503896
Endrick,1,17.525242,-9.583893
Yannik Engelhardt,1,-5.514513,17.703634
Arne Engels,0,57.91789,0.37439084
Christian Eriksen,0,34.054146,6.8573356
Martin Erlic,1,7.1512585,-21.332321
Patrick Erras,1,-5.467001,26.774752
Alfonso Espino,1,-12.9467,-29.601625
Sebastiano Esposito,1,-7.085537,27.658188
Romain Esse,1,0.58505034,-18.949142
Samuel Essende,1,-15.95913,-20.977955
Dario Essugo,0,57.67722,-3.129099
Estanis,1,-25.875404,2.4387736
Nahuel Estévez,1,0.1161108,21.219316
Pervis Estupiñán,1,-35.13999,19.626509
Etienne Eto'o,1,-10.4376,3.0747154
Karl Etta,1,-23.973137,-0.57524204
Evanilson,1,-24.016708,-28.155153
Jake Evans,1,-48.24083,19.439598
Jonny Evans,1,-22.80197,-6.168957
Edu Expósito,1,17.677801,24.860682
Eberechi Eze,1,27.501842,5.1081033
Abde Ezzalzouli,1,14.635296,-18.220938
Giovanni Fabbian,1,-4.5811186,29.083633
Łukasz Fabiański,1,-24.923758,-0.27276915
Alieu Fadera,1,-58.937122,-0.7233129
Wout Faes,1,-50.89903,4.5355825
Nicolò Fagioli,0,49.97294,-6.8266363
Nicolò Fagioli,1,-48.14016,24.231323
Romain Faivre,0,19.82351,35.405285
Wladimiro Falcone,1,40.60075,-9.488531
Davide Faraoni,1,-48.773396,20.223118
Abdul Fatawu Issahaku,1,-43.870758,-10.349525
Ansu Fati,0,56.980453,-0.30124044
Khalil Fayad,1,-51.514233,5.407478
Jacopo Fazzini,0,49.58475,8.6148815
Nabil Fekir,0,37.131874,5.322994
Mattia Felici,1,-10.6102705,3.4313135
Luiz Felipe,1,-39.05728,19.962132
João Félix,1,-12.806731,-21.839163
João Félix,1,8.312843,-1.8336318
Frank Feller,1,-40.211216,27.143858
Kiko Femenía,1,21.499147,-35.635773
Evan Ferguson,1,-3.925608,23.3428
Evan Ferguson,1,2.8910031,12.126047
Lewis Ferguson,1,29.136868,-31.301989
Zinedine Ferhat,1,-57.912308,-1.7146754
Bruno Fernandes,1,12.276961,-37.446533
Edimilson Fernandes,1,-38.84171,27.663939
Mateus Fernandes,1,-36.686085,28.897348
Aitor Fernández,1,-10.616819,4.1544685
Álvaro Fernández,1,-25.522432,-26.563171
Enzo Fernández,1,-1.8691828,24.999523
Pelayo Fernandez,1,-35.580643,16.378881
Roberto Férnandez,1,25.156813,1.4933175
Valery Fernández,1,-32.971447,-9.719462
Matias Fernandez-Pardo,1,4.9895673,-24.805435
André Ferreira,1,25.744728,-33.6914
Jordan Ferri,1,-16.480532,-19.24343
Daniel Fila,1,-45.49775,19.102869
Karol Fila,1,7.491402,31.934679
Kilian Fischer,1,-35.370758,-9.936616
Mark Flekken,1,9.532972,33.525517
Alessandro Florenzi,1,21.847736,-33.04772
Mateo Flores,1,0.2897622,11.618864
Phil Foden,0,53.10172,9.105364
Malick Fofana,1,9.157633,-0.52416885
Rayan Fofana,1,-2.3381507,-1.5827602
Seko Fofana,1,-38.61671,28.591848
Wesley Fofana,1,6.6173368,31.275524
Yahia Fofana,1,-48.702106,-2.701774
Youssouf Fofana,0,52.09684,-1.3931813
Jonas Föhrenbach,1,-23.152847,6.4320583
Michael Folorunsho,0,40.489178,13.30287
Michael Folorunsho,0,42.798748,7.2424765
Lamine Fomba,0,44.834736,13.204794
Carlos Forbs,1,-12.786912,-11.057809
Pablo Fornals,1,-40.1297,20.414772
Omari Forson,1,-47.00279,-14.0798645
Fraser Forster,1,26.688581,-9.331573
Héctor Fort,1,26.497572,-3.4455943
Dimitri Foulquier,1,14.036472,16.699862
Juan Foyth,1,11.673226,-31.637205
Fran,0,50.94455,-3.002355
Matheus França,0,57.361477,-2.1656864
Alejandro Francés,1,-42.4326,22.541353
Przemysław Frankowski,1,-45.95848,-12.708412
Enric Franquesa,1,24.648363,5.707211
Ryan Fraser,1,-18.94202,-19.62187
Davide Frattesi,1,11.246433,31.786335
Tyler Fredricson,1,-11.634357,-11.773792
Morten Frendrup,0,34.344154,-32.919373
Martin Frese,1,-4.975411,23.310518
Remo Freuler,1,20.949436,-33.53853
Marco Friedl,1,-19.728558,-2.15264
Marvin Friedrich,1,-25.749765,-23.93077
Jeremie Frimpong,1,14.364001,11.43793
Jorge de Frutos,1,15.197195,-15.7706
Darío Fuentes,1,13.392172,-1.5331366
Chris Führich,1,-46.20462,-3.7816136
Shiō Fukuda,1,-37.306293,12.570655
Angelo Fulgini,0,51.973812,12.194355
Niclas Füllkrug,1,-4.6330457,15.041688
Kyogo Furuhashi,1,-40.8345,20.693457
Manuel Fuster,1,-42.031055,28.124834
Matteo Gabbia,1,-23.993692,0.8119546
Tommaso Gabellini,1,-44.288925,28.138243
Tiago Gabriel,1,-23.007141,-16.933468
Alessandro Gabrielloni,1,21.74603,2.4286907
Gianluca Gaetano,1,-7.5508094,12.479324
Roberto Gagliardini,1,-53.372158,3.7442026
Cody Gakpo,1,-60.331707,-0.3059731
Javi Galán,1,33.77913,-33.119576
Iñigo Ruiz de Galarreta,1,-8.711338,15.725959
Conor Gallagher,1,-25.643871,16.770458
Antonino Gallo,1,-1.9220321,-10.066141
Gauthier Gallon,0,58.584126,-3.637342
Cristian Gamboa,1,19.64522,-10.881734
Idrissa Gana Gueye,1,-10.52805,11.339851
Ignatius Ganago,1,16.709833,21.758314
Silvère Ganvoula M'Boussy,1,-12.819332,-5.0349765
Facundo Garcés,1,-39.664307,24.767132
Aleix García,1,-34.42768,16.05178
Álvaro García,1,-37.39104,-13.282647
Andrés García,1,6.7237983,-6.032261
Eric García,1,-13.862287,10.156768
Fran Garcia,0,37.220577,4.6947074
Gonzalo García,1,-16.108847,-11.692077
Joan García,1,8.236823,-23.840822
Pablo Garcia,1,13.236839,19.233482
Rubén García,1,-44.088398,22.466726
Ulisses Garcia,1,12.766268,26.322073
Unai García,1,-42.03704,21.897554
Alejandro Garnacho,0,34.232784,5.571968
James Garner,1,-9.025197,22.929852
Yarek Gasiorowski,1,8.692037,35.974422
Federico Gatti,1,-18.046494,-24.902481
Gavi,1,-21.315117,-12.373008
Paulo Gazzaniga,1,-20.136501,-11.1226225
Jean-Philippe Gbamin,0,54.518326,10.746836
Mory Gbane,1,-46.27356,18.051498
Yann Gboho,0,45.93628,7.8569145
David de Gea,1,15.984787,-29.705296
Viggo Gebel,0,36.896603,3.6032023
Lutsharel Geertruida,1,-6.575286,0.7960729
Dennis Geiger,1,-5.7859106,14.508211
Valentin Gendrey,1,-18.68719,-8.350222
Valentin Gendrey,1,-8.11785,-8.03554
Denis Genreau,1,24.516396,5.1929855
Tyrique George,1,-14.533846,12.095765
Yannick Gerhardt,0,46.644993,-9.428736
Max Geschwill,1,-36.88071,29.804049
Daniele Ghilardi,1,7.849163,11.591585
Lautaro Gianetti,1,-25.535742,3.4857068
Dimitris Giannoulis,1,-22.330412,-30.443602
Morgan Gibbs-White,0,53.62218,-1.3241832
Samuel Gigot,1,-47.111782,-2.5074987
Armin Gigovic,0,52.177563,8.5320635
Bryan Gil,1,-3.2238426,24.084288
Mario Gila,1,-34.799225,21.113144
Billy Gilmour,1,22.488344,-11.929567
Billy Gilmour,1,11.953353,-2.6359217
Benedikt Gimber,1,-4.3266597,33.675095
Santiago Giménez,1,10.270947,-1.3434879
Gvidas Gineitis,1,10.49062,34.665836
Matthias Ginter,1,1.3791374,3.5625231
Jamie Gittens,0,41.865776,-5.9314017
Serge Gnabry,1,7.7423644,-24.125267
Ben Godfrey,1,-15.281432,-19.564713
Ben Godfrey,0,46.512783,18.29907
Martial Godo,0,51.025036,8.330272
Saba Goglichidze,1,13.744459,18.692743
Edoardo Goldaniga,1,-34.26726,29.547964
Michael Golding,1,-11.524638,2.1348062
Pierluigi Gollini,1,-27.647081,-4.418792
Aleksandr Golovin,1,-14.68013,13.519918
André Gomes,1,33.171356,-33.52947
Angel Gomes,1,-31.859436,12.144663
João Gomes,1,9.853938,-12.262655
Rodrigo Gomes,1,-42.26312,21.898394
Toti Gomes,1,-5.9311566,9.487654
Carlos Gómez,1,6.9676685,29.052706
Dani Gómez,1,-25.552145,-10.284839
Diego Gómez,1,-6.755743,12.413972
Joe Gomez,1,-61.725098,-2.165153
Moi Gómez,1,-47.371845,-13.447947
Sergi Gómez,1,25.808956,-28.752077
Sergio Gómez,1,-5.125542,5.8655725
Unai Gómez,1,27.077925,-35.229218
Tidiam Gomis,1,-24.587717,-7.5557265
Fabio González,0,38.83272,6.392282
Nicolás González,1,-1.7259225,32.853924
Nicolás González,1,-25.89425,-5.9517975
Peter González,1,-49.849472,-2.4829435
Urko González,1,21.793034,3.3365076
Urko González,1,-22.605385,-21.46318
Anthony Gordon,1,6.8594217,-1.5907363
Leon Goretzka,1,-24.736765,-0.048683472
Mathieu Gorgelin,1,10.028799,-33.91762
Andoni Gorosabel,1,-36.973835,-13.085166
Robin Gosens,1,8.27227,2.030018
Robin Gosens,1,-54.81673,2.737061
Mario Götze,1,-26.970865,3.3027108
Amine Gouiri,1,-42.120087,14.587617
Amine Gouiri,1,-34.270374,-8.043061
Lucas Gourna-Douath,1,-0.8011154,-10.508443
Jeffrey Gouweleeuw,1,19.088345,4.469993
Kamil Grabara,1,-36.071278,19.621159
Jonathan Gradit,1,-8.241205,29.458403
José Gragera,1,40.006393,-9.236356
Samuel Grandsir,0,50.22183,8.629955
Alberto Grassi,1,-34.31605,29.880714
Ryan Gravenberch,1,14.245009,24.939848
Archie Gray,1,10.378494,-19.437653
Jack Grealish,1,4.739116,-1.5298754
Jacob Greaves,1,-2.7862995,16.593323
Mason Greenwood,1,-37.0708,-9.101079
Michael Gregoritsch,1,-30.977325,-17.41421
Dominik Greif,1,-10.625013,13.312306
Antoine Griezmann,0,46.57365,10.047672
Vincenzo Grifo,1,-6.540483,26.980549
Florian Grillitsch,1,-35.844994,32.695854
Florian Grillitsch,0,56.231136,-1.0610971
Álex Grimaldo,1,-34.1195,30.297583
Pascal Groß,1,20.026474,-32.51574
Brajan Gruda,1,-12.72503,15.010582
Marco Grüll,1,-18.096628,-2.7908518
Albert Grønbaek,1,-45.49642,-1.5206876
Albert Grønbaek,1,-31.867231,13.533873
Vicente Guaita,1,-12.118555,8.132293
Sergi Guardiola,1,25.338264,-29.20251
Nemanja Gudelj,1,-24.986727,1.9712783
Gabriel Gudmundsson,1,-21.678146,-12.609809
Gonçalo Guedes,1,-11.203883,27.829723
Axel Gueguin,1,12.500547,-35.966957
Marc Guéhi,1,-0.77639985,24.74357
Mattéo Guendouzi,0,55.95638,-2.5580082
Javier Guerra,1,-6.1051173,19.455984
Raphaël Guerreiro,1,-40.848553,21.630976
Evann Guessand,1,9.997351,-11.238316
Ander Guevara,1,-46.08781,-14.000001
Pape Gueye,1,-8.0850935,23.290522
Morgan Guilavogui,1,15.440131,-32.089897
Frederic Guilbert,1,22.296663,-7.151419
Luis Guilherme,1,-36.488304,16.759645
Hugo Guillamón,1,-31.528955,10.689342
Bruno Guimarães,1,23.91752,-38.528397
Carlos Guirao,1,2.1093736,-11.102389
Bahereba Guirassy,1,0.7557559,36.358204
Serhou Guirassy,1,-26.566866,-24.982185
Marc Guiu,1,-7.0753837,-12.199161
Péter Gulácsi,0,57.452778,10.1238785
Arda Güler,0,55.69749,11.379422
Gerard Gumbau,1,1.8223345,-20.355803
Robert Gumny,1,18.450232,-27.237059
İlkay Gündoğan,1,24.824354,3.2914054
Christian Günter,1,-55.17121,4.5181246
Jon Guridi,1,25.303707,3.6207538
Gorka Guruzeta,1,-36.99584,17.293411
Malo Gusto,1,28.825817,1.1862382
Miguel Gutiérrez,0,38.944317,-0.87416506
Albert Guðmundsson,1,-44.529903,-5.32528
Joško Gvardiol,1,5.671986,32.086575
Emmanuel Gyasi,1,30.33936,-38.05865
Christian Gytkjær,1,25.461357,-5.467321
Erling Haaland,1,-23.406502,-21.885979
Nicolas Haas,1,10.993219,26.069283
Janik Haberer,1,20.24773,-1.8574597
Robin Hack,1,-18.821043,-15.55882
Saad El Haddad,1,-30.165112,-17.866833
Munir El Haddadi,1,-24.052221,-8.395003
Amadou Haidara,1,3.2710285,29.584442
Massadio Haïdara,1,36.638245,-3.7274466
Antoine Hainaut,1,11.585147,8.531628
Mohamed Haj,1,-3.6847048,-20.307617
Achraf Hakimi,1,8.243753,-23.07553
Lewis Hall,1,-25.198551,1.0724821
Sébastien Haller,1,6.649382,21.325815
Ali Al Hamadi,1,28.510956,-37.200882
Andreas Hanche-Olsen,1,9.174132,-10.951984
Florent Hanin,0,48.888355,0.10142899
Ridgeciano Haps,1,-48.63021,20.99889
Amine Harit,1,-24.603527,-22.561178
Marcus Harness,1,8.883871,28.565256
Phil Harres,1,27.330484,-37.25684
Jack Harrison,0,42.711594,4.721931
Abdou Harroui,1,-39.95789,28.294184
Taylor Harwood-Bellis,1,-36.96782,20.278326
Hans Hateboer,0,48.437355,7.382214
Kjetil Haug,1,-24.00065,-6.02547
Kai Havertz,1,-48.77411,-11.187555
Ayden Heaven,0,19.219904,30.85099
Jan Paul van Hecke,0,40.05277,9.752983
Hwang Hee-chan,1,9.51697,-35.644665
Dean Henderson,1,29.310377,-38.75635
Liam Henderson,0,15.247797,25.303627
Ramon Hendriks,1,20.05443,-2.3901358
Paul Hennrich,1,16.92499,25.432543
Benjamin Henrichs,0,51.910816,8.736315
Henrique,0,16.597769,29.519115
Luis Henrique,1,6.3409576,-26.629595
Rico Henry,1,15.200238,24.227615
Mads Hermansen,1,-3.4496326,-19.572174
Mario Hermoso,0,18.87658,33.241173
Mario Hermoso,1,7.0157294,-25.464388
Javi Hernández,1,22.568474,-36.399292
Aridane Hernández,1,17.31018,22.424555
Lucas Hernández,0,42.1284,7.5260234
Theo Hernández,1,11.495644,2.4512517
Hernani,1,1.1476111,14.6326
Jorge Herrando,1,23.560444,-37.99413
Ander Herrera,1,-61.07642,-0.38583443
Sergio Herrera,0,18.184757,23.405443
Yangel Herrera,1,4.5143914,0.85654587
Juan Herzog,1,-11.886133,-10.586803
Son Heung-min,1,17.664118,-29.273886
Isak Hien,1,24.281664,-0.50847876
Omar El Hilali,1,-23.192966,-18.325115
James Hill,1,0.14871728,21.277287
Piero Hincapié,1,-12.3612995,12.968403
Roger Hinojo,1,-2.8462949,-0.09454666
Jack Hinshelwood,0,41.02502,12.781177
George Hirst,1,-6.3900623,24.283005
Adam Hložek,1,-41.740253,23.782969
Ki-Jana Hoever,1,21.908182,-31.299433
Nicolas Höfler,1,27.057056,-23.701267
Jonas Hofmann,1,-61.21511,-1.1363039
Philipp Hofmann,1,-19.53929,-18.652521
Lucas Höler,1,28.483988,-39.504093
Mason Holgate,1,-34.356773,12.571295
Benedict Hollerbach,1,-1.452045,1.2453545
Emil Holm,1,-10.043299,0.32451993
Lewis Holtby,1,-20.863337,-21.178028
Gerrit Holtmann,1,20.114832,-16.534706
Franck Honorat,1,-34.5191,13.602041
Mathias Honsak,1,18.176931,-38.28395
Dinko Horkaš,1,13.578942,-29.60244
Timo Horn,1,33.25543,-32.49956
Cédric Hountondji,1,-28.23198,-19.271173
Ilyes Housni,1,-21.361437,8.819065
Harry Howell,0,14.780269,31.362062
Lukáš Hrádecký,1,-11.933678,-22.184877
Robin Hranáč,1,5.0836887,23.397104
Callum Hudson-Odoi,1,-46.603657,24.774702
Will Hughes,0,47.593266,-8.131213
Dean Huijsen,0,48.631817,13.467505
Mats Hummels,1,18.59282,3.527952
Omari Hutchinson,0,51.415367,5.859594
Elseid Hysaj,1,-3.195234,-10.918527
Hong Hyunseok,1,13.611525,16.278572
Pierre Højbjerg,1,2.4523997,30.803139
Oscar Højlund,1,5.5055532,12.465914
Rasmus Højlund,1,-34.7972,21.849012
Pablo Ibáñez,1,11.08301,-20.956747
Hafiz Ibrahim,1,-48.161015,-4.1615586
Arijon Ibrahimović,1,-35.153984,18.573204
Arijon Ibrahimović,0,50.07773,1.9458411
Stanis Idumbo,0,43.344982,5.9151316
Jay Idzes,1,-55.539062,4.2824383
Iglesias,1,-43.75102,15.330261
Borja Iglesias,1,-33.996143,-10.12218
Igor,1,8.652696,-10.183945
Kelechi Iheanacho,1,-9.067224,16.511478
Jonathan Ikone,1,-46.102654,16.677784
Jonathan Ikone,0,36.671272,-1.9796653
George Ilenikhena,1,-15.795228,-8.297299
Andrej Ilic,1,-2.813032,29.655777
Ivan Ilić,1,-2.6332672,1.6633781
Rareş Ilie,0,45.60057,9.237985
Samuel Iling-Junior,0,44.80625,7.613632
Danny Ings,1,-21.713406,-7.9122195
Alessio Iovine,1,7.8336163,17.131552
Tim Iroegbunam,1,12.802229,-14.749988
Jackson Irvine,1,-33.091793,12.529406
Andy Irving,1,22.420002,-10.3269825
Alexander Isak,0,41.264904,13.534178
Gustav Isaksen,1,5.38009,-2.4929035
Isco,1,9.056329,29.396372
Ismaily,1,-12.20754,15.5738125
Ardian Ismajli,1,-32.136257,-8.988495
Yanis Issoufou,1,-50.599304,19.41685
Ko Itakura,1,-36.689907,14.369369
Hiroki Ito,1,29.333271,-33.773582
Junya Ito,1,-62.23004,-1.8995421
Diego Iturralde,1,-33.627136,-16.46155
Marko Ivezić,1,-2.281073,26.026836
Alex Iwobi,1,1.9180038,3.7892523
Armando Izzo,1,-47.671665,-12.065864
Fellipe Jack,1,24.143003,-26.869137
Nicolas Jackson,1,28.373053,-31.168459
