Player,Cluster,tSNE_1,tSNE_2,UMAP_1,UMAP_2
Nathaniel Brown,3,-37.89796,-23.923286,4.3656073,-1.9783677
Jacob Bruun Larsen,2,-0.29533902,30.241106,2.348178,4.9427037
Jacob Bruun Larsen,2,-13.881218,35.769905,3.8567293,4.7856054
Tajon Buchanan,4,18.150425,-11.591004,-1.5414348,2.2110758
Tajon Buchanan,4,24.339237,-17.997595,-2.4413202,2.0036848
Ante Budimir,1,-28.240868,11.969891,5.3455772,2.4687989
Emi Buendía,4,2.04305,3.4068365,0.7131491,2.819194
Emi Buendía,4,32.83895,-10.0354395,-3.6518273,3.157447
Manu Bueno,4,25.021141,-32.777794,-2.672252,0.36360982
Santiago Bueno,0,32.536167,13.450569,-2.4974854,5.0914874
Endika Buján,4,15.578554,-31.621948,-1.6670434,0.22896348
Marius Bülter,2,-6.8121033,21.924486,2.668188,3.8534076
Facundo Buonanotte,4,-7.292051,-1.7954903,0.8871739,2.1529176
Alessandro Buongiorno,4,20.565485,-18.803871,-2.1313474,1.6722987
Cameron Burgess,1,-52.370857,8.896843,8.012062,0.88867337
Jonathan Burkardt,2,-8.490371,17.06009,2.6399333,3.7608435
Oliver Burke,0,46.869644,-2.2904356,-4.9532595,4.715374
Dan Burn,3,-20.87799,-13.797649,3.019232,-0.27483124
Rareș-Cătălin Burnete,2,-12.284498,23.387455,3.1635225,3.7825706
Wes Burns,1,-39.64714,11.381982,6.3572183,1.7643934
Marnon Busch,4,20.491564,-0.2732559,-1.345586,3.1414313
Gianluca Busio,4,23.580902,-34.62843,-2.7048097,0.1205823
Aurélio Buta,1,-39.17313,17.355698,6.0608063,1.8705035
Jean Butez,4,18.13027,-40.0609,-2.5395567,-0.61320955
Nathan Butler-Oyedeji,1,-38.76504,14.945314,6.4307575,2.0259397
Marcin Bułka,2,-15.833424,35.738895,3.8041496,4.8319745
Pau Cabanes,4,19.877472,-32.126263,-2.2953215,0.21035668
Pau Cabanes,4,20.89099,-33.566395,-2.397908,0.09034171
Rémy Cabella,0,32.92224,10.227919,-2.4432626,4.901608
Leandro Cabrera,4,12.113638,-17.572193,-1.0269653,1.409056
Liberato Cacace,1,-20.037998,3.0983267,2.968572,1.6635252
Alessio Cacciamani,0,35.661625,10.93562,-2.6752794,5.1628695
Anthony Caci,1,-47.07689,1.0920464,6.7677035,0.31275284
Mathieu Cafaro,4,6.2631755,-22.47799,-0.68289244,0.6307355
Moisés Caicedo,3,-23.122566,-19.679766,3.1502328,-1.0323294
Tom Cairney,1,-50.968803,12.9653845,7.787202,1.384052
Jens Cajuste,1,-54.33633,6.0122705,8.161243,0.7354336
Davide Calabria,0,37.01706,7.9207506,-2.9869957,5.154543
Davide Calabria,4,0.3255491,-21.594475,0.36219332,-0.032464277
Riccardo Calafiori,2,-4.868615,33.680855,3.0327888,5.0792613
Luca Caldirola,1,-41.667377,-0.99897504,5.7604113,0.35221985
Fernando Calero,4,25.879972,-23.971079,-2.6223485,1.8940133
Duje Ćaleta-Car,3,-18.817226,-9.926,2.7033176,0.28508782
Hakan Çalhanoğlu,0,47.492153,20.148285,-3.6158473,5.8895144
Dominic Calvert-Lewin,3,-30.664942,-11.8834915,3.9769213,-0.48693934
Drissa Camara,1,-34.653835,13.909263,5.9344,2.2217245
Issiaga Camara,3,-31.497099,-10.920557,3.9418252,-0.5287092
Lamine Camara,2,-9.656234,11.948321,2.3158727,2.7118149
Mahdi Camara,4,16.219666,0.746696,-0.63720423,3.1356826
Ousmane Camara,0,45.26142,23.547867,-2.6780717,6.526222
Francesco Camarda,4,9.716023,-17.235245,-1.0524455,1.2517418
Eduardo Camavinga,4,16.670015,-21.133728,-1.3908029,1.1559082
Nicolò Cambiaghi,3,-17.706982,2.6407075,3.1867793,1.3885479
Andrea Cambiaso,1,-46.423927,12.655887,7.133563,1.5999128
Axel Camblan,3,-15.1948,-7.0834517,2.636666,1.1169012
Sergio Camello,4,-17.740421,-0.48210764,2.9089293,1.5999409
José Campaña,3,-34.938442,-21.297007,4.115417,-1.6384573
Thomas Campaniello,3,-38.74404,-26.619755,4.2854815,-2.0471704
Cole Campbell,0,39.404106,1.9115657,-3.5503032,4.866093
Emre Can,2,-8.326162,24.845173,2.8844914,4.0142593
Peio Canales,1,-31.998617,8.402176,5.2826853,1.9344167
Matteo Cancellieri,4,-4.522515,-8.409272,1.2538991,1.016734
Fali Candé,0,34.88789,4.9929266,-2.979893,4.7930574
Antonio Candela,3,-16.674734,-11.992302,2.4794662,0.20064573
Antonio Candela,4,31.843071,-18.055487,-2.8550808,3.1145399
Sergi Canós,1,-34.70922,-1.0688996,4.846729,0.6719328
Jaydee Canvot,2,-9.517137,16.683191,2.716856,3.6025167
Pierrick Capelle,4,22.176802,-26.952564,-2.339474,0.7610522
Gianluca Caprari,4,19.153196,-17.583216,-1.8010174,1.6418382
Elia Caprile,3,-20.888538,-21.643147,2.5060318,-0.87467116
Elia Caprile,0,29.806736,1.3243207,-2.3306925,3.1227384
Gabin Capuano,0,34.92831,18.413239,-2.1487322,5.598218
Francesco Caputo,1,-34.09482,21.29811,5.492573,1.6846229
Maxence Caqueret,2,-10.883577,31.53976,3.5145364,4.4620323
Maxence Caqueret,0,43.114292,10.70795,-3.661809,6.154575
Simon Cara,0,32.98661,2.703345,-2.890281,4.622336
Andrea Carboni,2,-30.65306,16.269217,5.4997954,2.7551296
Franco Carboni,3,-21.73505,-8.515478,3.1206055,0.29170328
Valentin Carboni,0,38.561157,0.40748382,-3.5879798,4.269078
Dani Cárdenas,0,15.167336,24.390472,0.6977383,5.039737
Irvin Cardona,4,5.3090234,-5.30947,0.5663738,1.940305
Irvin Cardona,4,-18.91923,7.5882483,2.929164,1.8319488
Marc Cardona,4,4.0399013,-0.9208235,0.5584722,2.2570975
Sergi Cardona,0,35.483795,0.19941868,-3.3284225,4.3434706
Johnny Cardoso,4,-12.389076,1.9495362,2.4048178,1.9261956
Tiago Cardoso,4,18.95273,-24.62052,-1.9829072,0.8998477
Patrik Carlgren,1,-37.57478,15.852999,6.2159014,2.172117
Diego Carlos,0,41.350903,18.951923,-2.7231686,6.2398562
José Carlos González,2,1.0367593,24.42024,1.988931,4.5035024
Carmona,0,41.33066,3.739421,-3.6383648,5.392748
Marco Carnesecchi,4,8.428661,-21.042944,-0.7688644,0.77342325
Sergio Carreira,4,-11.2200365,2.8616052,2.2580848,2.024603
Dani Carvajal,3,-22.008236,-17.4373,2.9165633,-0.6283329
Fabio Carvalho,3,-37.359154,-22.214087,4.3596725,-1.8030425
William Carvalho,1,-50.924515,3.5622573,7.465809,0.47568414
Cesare Casadei,0,15.054216,10.108171,-0.19707125,4.045273
Marc Casado,4,0.8500711,-19.320097,0.16661212,0.30115032
Nicolò Casale,4,24.525152,-37.973976,-3.1080973,-0.5670746
Nicolò Casale,0,34.775032,7.95939,-2.656678,4.32591
Casemiro,1,-46.246002,9.660046,6.8657756,1.2503681
Kaelan Casey,4,-0.4940968,8.963494,1.4259115,3.3491883
Matty Cash,3,-32.14439,-7.687203,4.293815,0.3348974
Eiran Cashin,4,2.8174832,-16.350515,0.0034883018,0.7913263
Josué Casimir,0,32.070984,19.899271,-1.8107171,5.502531
Federico Cassa,3,-40.736702,-22.159971,4.6138506,-1.9310206
Cristian Cásseres Jr.,3,-33.50885,-10.04227,4.0645194,-0.040075507
Timothy Castagne,1,-48.93203,0.8962527,6.8387175,0.2481619
Valentín Castellanos,4,19.631287,-24.220497,-1.9928799,0.92230964
Jean-Charles Castelletto,1,-31.579697,2.401666,4.9044466,1.339776
Santiago Castro,2,-12.476105,29.684671,3.5567455,4.2776594
Gaetano Castrovilli,2,-3.8317297,35.972195,2.8986247,5.1614895
Gaetano Castrovilli,3,-23.443062,-7.4493337,3.366124,0.28781074
Danilo Cataldi,0,5.734533,23.870453,1.3793156,4.7274885
Catena,2,-3.3562384,14.172365,1.9533199,3.6838763
Maximiliano Caufriez,1,-20.99537,-2.267968,3.19205,1.1065476
Enzo Caumont,3,-21.679434,-23.65223,2.4520674,-1.2328644
Dani Ceballos,1,-52.096336,11.145865,7.984781,1.1878873
Abdoulie Ceesay,4,-10.447041,-1.2574567,2.024774,1.7049689
Zeki Çelik,4,18.467415,-31.53842,-2.1062431,0.25590625
Fabien Centonze,3,-35.26073,-23.901085,3.9531963,-1.7798115
Alberto Cerri,0,10.078345,27.848135,1.0398426,5.2224603
Franco Cervi,1,-38.2101,13.038847,6.2682486,2.195927
Julian Chabot,4,9.144488,-3.9748135,0.009852089,2.1235154
El Chadaille Bitshiabu,3,-23.192596,-10.545837,3.0266507,-0.027255092
Fares Chaïbi,4,34.650684,-19.515318,-2.8346171,3.2485552
Trevoh Chalobah,0,38.152214,14.3459835,-2.7084708,5.7319136
Trevoh Chalobah,3,-13.170869,-4.507084,2.1653488,1.3971056
Timothy Chandler,1,-47.235786,4.982597,6.8378463,0.7455645
Conor Chaplin,1,-55.008984,6.9233427,8.256735,0.78272307
Brendan Chardonnet,4,13.384654,6.558497,-0.22451879,3.607197
Gabriel Charpentier,3,-18.235115,-21.333298,2.275181,-0.7609777
Raúl Chasco,4,17.385689,-6.9312143,-0.93524075,2.3718262
Anrie Chase,4,-7.9925494,-27.995564,1.2656173,0.24407336
Pep Chavarría,4,31.055044,-21.25358,-2.9143288,2.7189758
Arthur Chaves,4,11.078142,-7.401306,-0.47907475,1.8627509
Jhoanner Chávez,2,-35.46123,-2.449329,4.747731,0.8809325
Walid Cheddira,3,-38.95367,-19.026297,4.792854,-1.5592747
Walid Cheddira,0,12.601941,25.986883,0.51960295,5.059697
Chema,4,44.549347,-10.3305435,-5.122919,3.7680807
Théo Chennahi,2,0.7541595,30.651983,2.1384928,5.11704
Sidiki Cherif,1,-51.563786,3.9752598,7.551324,0.48613158
Rayan Cherki,4,-3.310631,-6.3559427,1.1275586,1.452254
Youssef Chermiti,1,-45.3378,9.694921,6.8307314,1.3203408
Lucas Chevalier,1,-30.928259,12.466209,5.579938,2.5252702
Fabio Chiarodia,3,-36.879562,-26.526718,4.136599,-2.0692494
Julián Chicco,2,-19.543243,10.076735,3.07027,2.4687932
Leandro Chichizola,0,47.65163,8.346469,-4.119431,6.1384788
Federico Chiesa,4,-1.0328199,-6.4524097,1.1129291,1.4215083
Ben Chilwell,4,6.9281616,-21.26448,-0.8379273,0.7903213
Chiquinho,3,-14.346526,-14.65925,2.1449997,0.14043394
Chiquinho,3,-10.22924,-21.252106,1.4809867,-0.2741298
Pedro Chirivella,4,5.491228,-13.591592,-0.19041242,1.3279853
Joris Chotard,3,-16.847773,-4.5975504,2.8975167,0.73307467
Hamza Choudhury,3,-8.906928,-21.430185,1.3351321,-0.21000905
Andreas Christensen,3,-18.099398,-14.271138,2.843796,-0.27305153
Ryan Christie,0,7.246325,26.146664,1.1408997,5.0759397
Carney Chukwuemeka,4,6.6592555,0.330049,0.22887222,2.3360274
Samuel Chukwueze,3,-7.078907,-19.023277,1.1508862,0.088731796
Aaron Ciammaglichella,1,-38.153927,22.607637,5.7375765,1.6878294
Jasper Cillessen,4,28.737549,-8.426495,-3.4086573,2.7567227
Giuseppe Ciocci,2,-2.6391973,29.04217,2.557419,4.987988
Alessandro Circati,2,-35.706547,22.970606,5.5301857,1.6716068
Pathé Ciss,3,-31.684954,-19.483465,3.992327,-1.2116108
Alphadjo Cissè,3,-22.840963,-7.794395,3.2261944,0.27511927
Djaoui Cissé,4,11.3711605,13.77714,0.5374382,4.0054297
Seydouba Cissé,3,-19.30617,-17.29678,2.5092597,-0.4353223
Yoann Cissé,2,7.70508,19.917355,1.4735472,4.4991727
Patrick Ciurria,1,-32.27372,2.8293471,4.98254,1.2320795
Harry Clarke,1,-30.411594,13.315948,5.549693,2.5144079
Jack Clarke,3,-14.456827,-11.056564,2.1906996,0.46151996
Alexis Claude-Maurice,4,29.564535,-14.907109,-2.8343337,2.6612475
Jonathan Clauss,2,3.3816311,22.392021,1.937594,4.479164
Silvi Clúa,4,8.995705,4.293155,0.7038175,2.6909447
Nathaniel Clyne,4,1.4321265,-21.072231,0.18386546,0.03982744
Conor Coady,2,-8.840733,9.382567,2.2164426,2.671045
Marcus Coco,4,21.919703,-29.597733,-2.2107453,0.40051922
Saúl Coco,0,12.521657,18.779774,1.0942125,4.4274325
Séamus Coleman,0,32.417267,8.297277,-2.5447543,4.4952583
Nathan Collins,4,15.886982,0.48181283,-0.66564167,3.026268
Nnamdi Collins,4,-9.078352,8.24304,2.2388763,2.6465867
Toby Collyer,4,17.786478,-25.109037,-1.8292823,0.8380435
Lorenzo Colombo,3,-30.501083,-18.523863,3.945132,-0.9828065
Andrea Colpani,2,9.391526,31.030142,1.3028711,5.5268116
Levi Colwill,4,19.103344,-38.63542,-2.5706074,-0.55366725
Florinel Coman,2,-0.55334795,33.923058,2.4069393,5.3966117
Kingsley Coman,0,41.206352,8.960876,-3.629392,5.6365986
Eray Cömert,4,46.18819,-5.975131,-5.129332,4.400725
Santi Comesaña,1,-31.443804,13.589134,5.5192804,2.4826655
Pietro Comuzzo,1,-34.987404,8.286524,5.34151,1.6538049
Francisco Conceição,2,-30.09837,15.512635,5.4506717,2.7486093
Diego Conde,3,-10.4546585,-10.4472685,2.4049258,0.9274413
Tomás Conechny,3,-37.5701,-26.216177,4.1499076,-2.0942662
Alois Confais,4,-7.808539,-11.863867,1.4089953,0.877359
Sirlord Conteh,0,47.56555,3.948148,-4.4521456,5.6533256
Lewis Cook,3,-29.473858,-2.1029952,4.174525,0.52932835
Copete,1,-39.283623,7.327693,6.1349173,1.2944555
Diego Coppola,2,-4.432773,13.511708,2.2687573,3.499985
Francis Coquelin,4,-0.7338003,7.107145,1.2567136,2.993555
Iker Córdoba,4,3.9372253,9.160281,1.2049841,3.1208248
Derek Cornelius,2,-8.9887705,25.111351,2.8664,4.080519
Maxwel Cornet,2,6.305164,31.266563,1.5812968,5.4919834
Maxwel Cornet,4,24.526897,-22.980047,-2.5465329,1.8141274
Pierre Cornud,2,-13.679886,9.677448,1.6887187,3.0511007
Ángel Correa,1,-37.618324,9.69811,6.0382657,1.6228256
Joaquín Correa,2,12.405932,13.676188,0.6431406,4.1878047
Thierry Correia,2,-7.963005,29.923395,3.0462112,4.5564604
Alberto costa,2,-8.885729,21.769325,2.8901172,3.4632628
Coba da Costa,4,-7.9542017,-3.7195818,0.39711,1.3539209
Danny da Costa,1,-35.666935,12.271946,6.0787153,2.3112512
David Costa,4,10.808609,-3.1021492,-0.1539624,2.2119117
Logan Costa,4,25.918211,-19.40006,-2.255095,2.487406
Logan Costa,0,33.303185,12.209476,-2.6607647,5.343182
Samu Costa,4,4.4799595,2.405621,0.47954142,2.5704966
Grégoire Coudert,4,36.10441,-2.8679569,-3.5815356,4.10139
Vladimír Coufal,1,-31.333134,12.774609,5.5772953,2.527177
Lassana Coulibaly,4,12.823398,8.612514,0.2114039,3.7364483
Lasso Coulibaly,4,3.5202515,-15.223028,-0.14806648,0.87074435
Mamadou Coulibaly,4,3.1299112,-7.076161,0.64008474,1.5628065
Soumaïla Coulibaly,4,16.59954,-34.475113,-1.9470123,0.043558616
Tanguy Coulibaly,4,12.030233,-6.174533,-0.50164753,2.1377208
Woyo Coulibaly,0,29.426876,9.743385,-2.0423605,4.699474
Woyo Coulibaly,4,23.198164,-39.20859,-2.9520164,-0.73224556
Marius Courcoul,2,-13.739235,29.086174,3.5537992,4.2096934
Thibaut Courtois,1,-35.32479,21.764492,5.6474576,1.6373451
Yan Couto,4,26.246569,-23.594662,-2.616813,1.8436309
Nicolas Cozza,4,-10.088085,-1.8650132,1.9424267,1.6851313
Aaron Cresswell,2,-22.681952,9.821882,3.5701234,1.9440625
Charlie Cresswell,0,37.92586,20.496874,-2.2820475,6.0172873
Bryan Cristante,4,5.0130816,1.6523858,0.5199638,2.530079
Domen Črnigoj,0,31.929203,15.45421,-2.4104142,5.2936897
Juan Cruz Armada,3,-37.35121,-19.879498,4.5382905,-1.518587
Juan Cruz,3,0.94366777,-11.112424,0.51158476,1.1753715
Juan Cuadrado,0,43.370567,7.4081903,-3.824428,5.63629
Pau Cubarsí,1,-30.125343,12.570379,5.5210266,2.5419772
Cucho,1,-37.781693,3.9057972,5.8455353,1.0457029
Marc Cucurella,0,23.922276,7.478478,-0.99426264,4.345017
Jorge Cuenca,0,34.971344,12.503126,-2.4492807,5.2973666
Matheus Cunha,4,-12.384659,4.986254,2.559458,2.017927
Patrick Cutrone,4,6.846725,5.6142516,0.18950948,3.3106625
Tomáš Čvančara,4,-5.414979,-16.405079,0.97210705,0.434864
Wylan Cyprien,2,-1.4442247,31.010876,2.4351885,5.0747824
Danilo D'Ambrosio,4,-8.006499,-22.377256,1.1918725,-0.24433158
Lucas Da Cunha,0,40.905052,9.475775,-3.2366686,5.8303847
Samuel Dahl,3,-34.568714,-22.694971,4.122015,-1.75375
Finn Dahmen,4,2.7177672,-17.69378,0.073814034,0.54920244
Thomas Dähne,4,23.23942,-20.08578,-2.4130914,1.7550772
Mahmoud Dahoud,4,3.8047528,-16.34031,-0.17044815,0.82260203
Patson Daka,4,27.62443,-21.91775,-2.7589588,2.0107803
Ameen Al-Dakhil,2,-16.509638,29.485065,3.6586394,4.179263
Thijs Dallinga,3,-17.04098,-17.3215,2.2579234,-0.40071684
Diogo Dalot,4,23.208015,-31.867632,-2.5798478,0.26439628
Mikkel Damsgaard,1,-15.64527,-2.814976,2.8527718,0.91514486
Maat Daniel Caprini,3,-25.407213,-27.271885,2.9908442,-1.6406754
Flavius Daniliuc,4,10.719152,-4.1099005,-0.16558975,2.0980892
Danilo,1,-37.892273,14.536486,6.3672066,2.1440554
Danilo,4,-0.021582205,12.430562,1.3369049,3.6052554
Arnaut Danjuma,4,9.761179,4.3130646,0.09248187,3.1607747
Arnaut Danjuma,2,-4.33021,21.922995,2.2923243,4.1783
Jayden Danns,4,-11.626677,4.461682,2.4603896,2.088366
Kévin Danois,1,-45.666508,4.4776382,6.8492317,0.74476206
Kevin Danso,3,-28.560335,-14.246226,3.7523909,-0.44605097
Kevin Danso,0,45.351322,12.888962,-3.364676,6.1448054
Dante,0,33.22687,13.965901,-2.365982,5.4953566
Pape Daouda Diongue,4,21.244165,-28.101398,-2.2990315,0.5717727
Mohamed Daramy,4,13.452891,-2.7707245,-0.423742,2.8512459
Bence Dárdai,2,-0.8884941,34.64559,2.5768085,5.4047065
Sergi Darder,4,31.585653,-15.236672,-2.9750884,3.1480806
Matteo Darmian,3,-22.971008,-1.7690274,3.0117533,0.759253
Lukas Daschner,0,42.542297,5.8240175,-3.785391,5.3533425
Juan David Cabal,1,-49.311363,13.684099,7.6411014,1.4716922
Jonathan David,3,-23.39365,-19.19978,3.1152706,-0.99358207
Alphonso Davies,1,-39.081814,18.687876,5.9073796,1.6795645
Ben Davies,1,-39.593445,18.30872,6.1093197,1.7613348
Keinan Davis,4,11.47521,-20.123875,-1.1214033,1.2580646
Leif Davis,4,16.794708,-22.290916,-1.6734071,1.0102254
Zuriko Davitashvili,2,-17.703732,32.995155,3.9927838,4.511153
Paweł Dawidowicz,2,-17.64173,31.101221,3.820417,4.4367833
Craig Dawson,3,-10.373308,-14.794737,1.7728769,0.18977731
Kevin De Bruyne,3,-30.688963,-13.037971,4.038806,-0.46321952
Bobby De Cordova-Reid,3,-17.45395,-26.049992,2.1934507,-1.1260934
Charles De Ketelaere,0,35.12177,1.2879661,-3.291827,4.5656343
Rodrigo De Paul,2,-6.204647,14.832779,2.2143145,3.4277475
Théo De Percin,3,-19.864735,-24.816391,2.6283755,-0.72145724
Mattia De Sciglio,0,45.0887,10.962698,-3.7101016,6.189407
Lorenzo De Silvestri,2,-5.1947923,37.852474,3.1740372,5.164332
Thibault De Smet,2,-3.4516392,21.646994,2.1521344,4.2098927
Koni De Winter,4,-11.212756,7.3044586,2.4462597,2.3805358
Amar Dedić,1,-43.695827,8.181801,6.711731,1.1754023
Alessandro Deiola,4,13.941911,2.4731412,-0.24888939,3.1596353
Romain Del Castillo,2,0.071353115,22.433243,2.003902,4.3031745
Enrico Del Prato,1,-40.288704,-3.1048255,5.2424774,-0.05381967
Thomas Delaine,0,7.819901,28.074177,1.2965292,5.317861
Liam Delap,2,-12.936574,37.167007,3.7153242,4.9526415
Fisayo Dele-Bashiru,1,-54.985676,8.243151,8.258026,0.85563034
Andy Delort,1,-27.881508,2.4766672,4.408563,1.4111011
Olivier Deman,4,1.8586646,-17.860928,0.15523985,0.45033342
Ali Dembélé,2,-7.067889,19.908073,2.694506,4.0066423
Ousmane Dembélé,4,-1.0874432,-1.9932139,1.2802439,2.1526897
Ermedin Demirović,4,-10.8652115,-1.3994924,2.0836716,1.7027203
Sepp van den Berg,3,-43.04851,-3.5049775,5.7661123,-0.015262819
Rémy Descamps,2,11.802765,18.28491,1.1365006,4.3902884
Arthur Desmas,2,-12.835548,27.22871,3.4033196,4.0407524
Justin Devenny,3,-27.188066,-12.29429,3.9040427,-0.1856714
Kiernan Dewsbury-Hall,2,-2.1495118,36.932194,2.8182743,5.339145
Michele Di Gregorio,4,-10.818558,2.0111377,2.195506,2.0743086
Giovanni Di Lorenzo,3,-36.380314,-25.003017,4.2221866,-2.0283492
Boulaye Dia,1,-55.51187,8.294568,8.26964,0.8518546
Mouctar Diakhaby,4,10.702677,-3.9965632,-0.21876518,2.1311886
Mamadou Diakhon,1,-32.389603,4.867629,4.860223,1.2686132
Bafodé Diakité,3,-27.851631,-21.847282,3.202484,-1.1964961
Oumar Diakité,4,16.782284,-4.0686326,-0.88269556,2.54056
Amad Diallo,4,11.24478,4.9733343,-0.068798736,3.261497
Assane Diao,4,10.484826,-13.294905,-0.9419904,1.6752355
Assane Diao,3,-14.159732,-25.0875,1.8482072,-0.77916646
Habib Diarra,2,-14.339305,34.19491,3.7653193,4.806671
Moussa Diarra,2,-6.399795,25.065865,2.0988696,4.316517
Rúben Dias,4,46.97647,-3.955768,-5.0677266,4.5798097
Krépin Diatta,2,4.8304534,29.929327,1.8423765,5.2586393
Kandet Diawara,4,8.177476,-8.527792,-0.46940398,1.6155221
Mahamadou Diawara,3,-9.548386,-14.696329,1.7216854,0.14313288
Mahamadou Diawara,3,-41.661697,-20.86269,4.8246064,-1.775438
Brahim Díaz,2,-21.24422,8.014529,3.4385126,1.809287
Daniel Díaz,3,-26.993132,-25.466213,2.907683,-1.3801745
Luis Díaz,0,49.76783,6.5218077,-4.077523,5.914553
Pedro Díaz,4,11.055646,5.5757885,0.08519855,3.3925307
Tyler Dibling,1,-47.84851,1.4547707,6.860832,0.35814157
Diego,0,43.095173,24.28219,-2.5727212,6.518785
Justin Diehl,4,20.780043,-35.283497,-2.4509687,-0.07799031
Bamba Dieng,4,-1.6872411,7.766893,1.5416197,2.899683
Eric Dier,4,21.20798,-10.903084,-1.848575,2.4683745
Lucas Digne,4,12.374393,-16.627392,-1.0575861,1.5070226
Kembo Diliwidi,1,-34.09577,15.1171875,5.9499598,2.2290905
Federico Dimarco,4,11.197223,4.5404186,-0.035779078,3.3218966
Stole Dimitrievski,4,33.053368,-18.765245,-2.8675983,3.2384017
Junior Dina Ebimbe,4,29.031672,-11.998371,-3.2924364,2.9480383
Eren Dinkçi,2,-12.49546,30.59178,3.5173345,4.4385643
Sinaly Diomande,4,-0.99801946,-0.04744171,1.2660363,2.0420835
Yan Diomandé,4,46.63413,-4.9161644,-5.101957,4.5515227
Lois Diony,2,0.02450892,23.72405,2.100174,4.426297
Issa Diop,4,24.714626,-39.742466,-3.1534402,-0.602908
Sérigné Diop,1,-40.637657,14.84959,6.476608,2.1723907
Sofiane Diop,0,32.638084,5.2480717,-2.7044163,4.7852006
Andy Diouf,2,8.420126,29.854046,1.3252151,5.5045652
Yehvann Diouf,4,0.41934663,-23.404343,0.28103808,-0.050427902
Assane Dioussé,0,0.6941989,36.453365,2.3721113,5.5327454
Axel Disasi,4,21.699217,13.86998,-1.8399293,0.19725429
Axel Disasi,3,-34.055317,-24.505339,3.9754214,-1.704216
Roman Dixon,1,-35.44588,0.042932834,5.1296797,0.54122883
Álvaro djaló,2,-10.6753235,24.50093,2.999632,3.7973661
Djené,4,44.014233,-5.55175,-5.118423,4.4432025
Nasser Djiga,3,-35.95307,-6.987374,4.5342803,-0.004102205
Berat Djimsiti,1,-40.461597,-2.169999,5.417988,0.18295471
Marko Dmitrović,1,-33.613506,11.703246,5.692688,2.3931804
Ritsu Doan,4,6.761141,-2.9981651,0.24258782,2.051081
Dodô,4,5.924818,-2.0022557,0.33290467,2.0774953
Danilho Doekhi,3,-13.473058,-4.9999866,2.5153863,0.8553491
Matt Doherty,1,-31.871086,7.6510634,5.312336,1.8220263
Jeremy Doku,3,-29.539515,-13.665337,4.0632834,-0.37398842
Marc Domenech,2,-30.002651,14.803621,5.4335346,2.7222326
Álex Domínguez,4,-3.7830071,9.75591,1.6109515,2.7023885
Benjamín Domínguez,0,42.462154,15.999099,-3.204171,6.3039074
Carlos Dominguez,4,19.898745,-11.492107,-1.7264799,2.3722236
Israel Domínguez,2,-23.492004,10.056175,3.7285826,1.9299009
Nicolás Domínguez,4,-1.1971043,-17.971836,0.40483958,0.23488072
Sergi Dominguez,2,-2.685273,35.87795,2.8823626,5.316181
Gianluigi Donnarumma,4,15.065179,-16.610327,-1.4315597,1.621098
Patrick Dorgu,3,-38.23348,-18.25108,4.6475267,-1.4023647
Patrick Dorgu,4,2.0632725,-11.933452,0.286311,1.1126287
Alfie Dorrington,0,34.115562,18.243568,-2.0602326,5.5654583
Niklas Dorsch,2,7.925646,32.505295,1.4854685,5.455658
Niklas Dorsch,1,-48.356102,2.228342,6.8872805,0.3608986
Alberto Dossena,4,42.839527,-7.04721,-5.068843,4.042889
Abdoulaye Doucouré,3,-26.891872,-25.197573,2.831473,-1.2621732
Cheick Doucouré,3,-39.480484,-23.297123,4.551929,-1.9791771
Sékou Doucoure,3,-41.05887,-23.500267,4.6754775,-2.0306067
Désiré Doué,4,-3.254511,-15.894924,0.3056359,0.46118376
Guela Doué,4,14.598677,-23.618687,-1.4653754,1.0403311
Douglas,2,-4.672408,21.299473,2.2457275,4.0800385
Ismaël Doukouré,1,-52.393803,10.585956,7.973117,1.1152886
Issa Doumbia,1,-29.984716,12.660036,5.5348253,2.5350657
Kamory Doumbia,1,-35.55168,4.113419,5.4155517,1.3795154
Amidou Doumbouya,4,9.196374,-1.8706514,-0.26398304,2.3367565
Anastasios Douvikas,0,39.570587,13.077775,-3.1155393,5.942539
Anastasios Douvikas,0,41.351883,15.309457,-3.1647537,6.202582
Artem Dovbyk,2,-35.4157,16.154768,5.9835877,2.4600563
Flynn Downes,0,34.969646,2.9886546,-3.1332378,4.4513655
Tommy Doyle,1,-36.078217,17.601078,6.1149564,2.3071134
Radu Drăgușin,0,41.03252,7.034417,-3.585747,5.3950377
Patrick Drewes,1,-50.82106,5.514735,7.575816,0.5565921
Tim Drexler,4,19.571842,-10.88282,-1.639769,2.439814
Domingos Duarte,2,-33.97797,5.467223,4.94904,1.1803795
Martin Dúbravka,4,13.050602,9.492727,0.13105726,3.826058
Marvin Ducksch,4,2.214325,-1.3257192,0.68362045,1.9980371
Ondrej Duda,4,22.505732,-14.081785,-1.5973971,2.124317
Duk,4,15.73726,8.4529,-0.1913022,3.9257627
Denzel Dumfries,3,-10.647809,-15.533622,1.822873,-0.12662856
Alfred Duncan,2,11.629192,24.425192,0.768097,5.0265174
Lewis Dunk,4,33.75651,-9.645034,-3.563423,3.5184672
Jáder Durán,4,29.378958,-11.005277,-3.4859648,2.8978243
Pablo Durán,4,-0.95774573,-21.326889,0.42586392,-0.027717847
Julien Duranville,4,-1.4837307,-5.9593077,1.0397929,1.5249479
Hugo Duro,0,32.516,9.208313,-2.446808,4.707245
