Player,Cluster,tSNE_1,tSNE_2
Lassana Coulibaly,1,-10.072399,-6.387979
Lasso Coulibaly,1,-8.778044,12.496184
Mamadou Coulibaly,1,-6.836052,-14.060828
Soumaïla Coulibaly,1,-12.619379,31.325796
Tanguy Coulibaly,1,-20.36838,-6.228822
Woyo Coulibaly,1,-32.876934,-7.769216
Woyo Coulibaly,1,-17.83991,40.78389
Marius Courcoul,1,2.4301906,-39.75819
Thibaut Courtois,0,38.393566,-4.7149634
Yan Couto,1,-32.6525,28.281675
Nicolas Cozza,1,22.467354,8.942555
Aaron Cresswell,1,20.400507,-10.088583
Charlie Cresswell,1,-20.58101,-32.674423
Bryan Cristante,1,-2.4805343,-0.013227086
Domen Črnigoj,1,-39.207718,-26.896912
Juan Cruz Armada,1,24.616367,30.570831
Juan Cruz,1,0.2827852,14.740201
Juan Cuadrado,1,-35.50628,-17.982872
Pau Cubarsí,1,26.761,-1.2278335
Cucho,0,30.628336,-3.5750585
Marc Cucurella,1,-31.217083,-7.971235
Jorge Cuenca,1,-40.228157,-26.402756
Matheus Cunha,1,8.694032,-11.34999
Patrick Cutrone,1,-11.278846,1.5589582
Tomáš Čvančara,1,4.8187327,5.8267355
Wylan Cyprien,1,8.935891,-30.804869
Danilo D'Ambrosio,1,0.5599843,17.663319
Lucas Da Cunha,1,-35.261208,-25.696945
Samuel Dahl,1,20.917051,35.996952
Finn Dahmen,1,-6.8782115,15.727016
Thomas Dähne,1,-27.186428,27.13256
Mahmoud Dahoud,1,-9.00928,12.901196
Patson Daka,1,-31.03501,29.026075
Ameen Al-Dakhil,1,17.750795,-26.420431
Thijs Dallinga,1,0.9207808,29.063759
Diogo Dalot,1,-25.18996,31.52961
Mikkel Damsgaard,1,25.563904,12.196587
Maat Daniel Caprini,1,13.415445,34.445072
Flavius Daniliuc,1,-14.322184,2.0477767
Danilo,0,39.66448,-5.883981
Danilo,1,-26.825394,-16.763165
Arnaut Danjuma,1,-9.676822,-8.54655
Arnaut Danjuma,1,-4.2308517,-29.393688
Jayden Danns,1,16.522537,-13.441599
Kévin Danois,0,45.11936,13.707505
Kevin Danso,1,16.41442,22.708113
Kevin Danso,1,-29.56678,-32.751476
Dante,1,-30.231693,-9.328706
Pape Daouda Diongue,1,-26.378109,30.969963
Mohamed Daramy,1,-20.876732,-7.4594026
Bence Dárdai,1,4.1337814,-32.1957
Sergi Darder,1,-29.998,20.715687
Matteo Darmian,1,11.055249,-0.35680667
Lukas Daschner,1,-35.39049,-15.280619
Juan David Cabal,0,51.719044,1.2615675
Jonathan David,1,17.408043,29.057453
Alphonso Davies,0,38.80793,-7.5459037
Ben Davies,0,38.80784,-8.753912
Keinan Davis,1,-0.2876531,5.840299
Leif Davis,1,-21.200953,23.748692
Zuriko Davitashvili,1,34.755688,-14.728803
Paweł Dawidowicz,1,18.719162,-28.304564
Craig Dawson,1,8.057413,5.90006
Kevin De Bruyne,1,20.95256,23.689018
Bobby De Cordova-Reid,1,10.053139,26.572964
Charles De Ketelaere,1,-32.936104,-16.318104
Rodrigo De Paul,1,-6.2197385,-20.73871
Théo De Percin,1,8.825975,19.730532
Mattia De Sciglio,1,-30.890438,-33.842663
Lorenzo De Silvestri,1,18.161167,-30.371016
Thibault De Smet,1,-3.198451,-27.581158
Koni De Winter,1,17.00921,-5.7169695
Amar Dedić,0,46.732567,1.30689
Alessandro Deiola,1,-2.8470876,-9.836579
Romain Del Castillo,1,10.212653,-27.270376
Enrico Del Prato,0,41.71326,11.266162
Thomas Delaine,1,-14.485123,-32.766056
Liam Delap,1,16.624067,-35.20657
Fisayo Dele-Bashiru,0,57.4096,8.30213
Andy Delort,1,17.809212,-3.6510644
Olivier Deman,1,-7.3128986,15.823424
Ali Dembélé,1,18.88472,-25.434483
Ousmane Dembélé,1,1.2329565,-8.808361
Ermedin Demirović,1,24.805433,8.730142
Sepp van den Berg,0,43.435604,14.85207
Rémy Descamps,1,-6.958747,-32.42765
Arthur Desmas,1,17.779266,-25.61919
Justin Devenny,1,15.435955,17.80015
Kiernan Dewsbury-Hall,1,11.12918,-37.77739
Michele Di Gregorio,1,10.744491,-26.093426
Giovanni Di Lorenzo,1,19.107521,36.465427
Boulaye Dia,0,57.25336,9.010949
Mouctar Diakhaby,1,-15.233809,-0.3874491
Mamadou Diakhon,1,32.53051,-1.0020558
Bafodé Diakité,1,9.791492,32.154316
Oumar Diakité,1,-15.448238,-8.536912
Amad Diallo,1,-20.472069,-8.64295
Assane Diao,1,-19.461046,9.696301
Assane Diao,1,5.8539896,27.08435
Habib Diarra,1,7.4772773,-39.78418
Moussa Diarra,1,0.38470536,-22.307018
Rúben Dias,1,-49.26351,-3.8654819
Krépin Diatta,1,-4.5738263,-36.986458
Kandet Diawara,1,-14.581192,11.002793
Mahamadou Diawara,1,7.3722224,5.409191
Mahamadou Diawara,0,34.023567,32.231583
Brahim Díaz,1,25.721714,3.5035138
Daniel Díaz,1,9.534109,32.60577
Luis Díaz,1,-35.410793,-21.588642
Pedro Díaz,1,-8.379789,-8.1464615
Tyler Dibling,0,49.33168,12.597942
Diego,1,-24.79418,-32.430183
Justin Diehl,1,-13.638302,39.962223
Bamba Dieng,1,10.340563,-8.420541
Eric Dier,1,-29.212631,6.3502407
Lucas Digne,1,-7.902597,6.459805
Kembo Diliwidi,1,34.400635,-10.426095
Federico Dimarco,1,-15.094836,-23.730726
Stole Dimitrievski,1,-34.99836,22.880053
Junior Dina Ebimbe,1,-29.77923,12.761558
Eren Dinkçi,1,4.0568304,-38.621887
Sinaly Diomande,1,0.7097087,-11.735626
Yan Diomandé,1,-48.528408,-3.6365983
Lois Diony,1,10.586732,-27.474478
Issa Diop,1,-18.711039,42.821243
Sérigné Diop,0,39.065243,-10.281665
Sofiane Diop,1,-28.688036,-5.021841
Andy Diouf,1,-20.693216,-34.95704
Yehvann Diouf,1,0.19226985,28.381466
Assane Dioussé,1,-19.13081,-34.100822
Axel Disasi,1,-21.380747,-3.7149684
Axel Disasi,1,25.122688,34.835754
Roman Dixon,0,33.07644,11.867672
Álvaro djaló,1,-5.3342767,-33.98196
Djené,1,-43.59325,-1.1416503
Nasser Djiga,1,30.33332,15.367602
Berat Djimsiti,0,41.786182,10.893405
Marko Dmitrović,0,39.361977,0.8831696
Ritsu Doan,1,-7.4342823,-11.772303
Dodô,1,-4.928813,-2.6523237
Danilho Doekhi,1,11.576233,10.737591
Matt Doherty,1,26.5178,-3.8311431
Jeremy Doku,1,14.663529,25.981474
Marc Domenech,1,25.553045,-9.946508
Álex Domínguez,1,-0.44065192,-13.8196745
Benjamín Domínguez,1,-36.07304,-35.454075
Carlos Dominguez,1,-29.564293,11.325485
Israel Domínguez,1,21.237093,-10.655731
Nicolás Domínguez,1,-7.775258,17.268145
Sergi Dominguez,1,12.551495,-35.692406
Gianluigi Donnarumma,1,-0.0786852,5.4701457
Patrick Dorgu,1,30.344254,31.75822
Patrick Dorgu,1,-1.5931501,22.315874
Alfie Dorrington,1,-41.657604,-32.63749
Niklas Dorsch,1,-17.575327,-34.487766
Niklas Dorsch,0,50.225437,12.609526
Alberto Dossena,1,-48.39578,1.3358177
Abdoulaye Doucouré,1,9.305802,32.806507
Cheick Doucouré,1,29.899393,34.656376
Sékou Doucoure,1,32.43601,34.234253
Désiré Doué,1,-7.694238,16.456264
Guela Doué,1,-15.73352,23.118496
Douglas,1,-3.7198272,-28.49926
Ismaël Doukouré,0,55.220417,5.5522394
Issa Doumbia,1,30.928925,-1.5000635
Kamory Doumbia,0,37.593098,-9.080461
Amidou Doumbouya,1,-15.490393,5.336159
Anastasios Douvikas,1,-40.283054,-32.708416
Anastasios Douvikas,1,-36.881943,-32.689804
Artem Dovbyk,1,34.797337,-10.186759
Flynn Downes,1,-30.707823,-2.5541162
Tommy Doyle,0,41.170982,-7.250252
Radu Drăgușin,1,-33.04462,-17.998625
Patrick Drewes,0,52.64395,9.906268
Tim Drexler,1,-28.787415,5.1339483
Domingos Duarte,1,34.80651,-0.38249198
Martin Dúbravka,1,-10.181066,-9.247795
Marvin Ducksch,1,-2.2620146,-1.1086102
Ondrej Duda,1,-17.479849,18.380947
Duk,1,-10.755577,-17.517776
Denzel Dumfries,1,8.235628,12.63758
Alfred Duncan,1,2.1507444,-19.805803
Lewis Dunk,1,-33.596985,16.82776
Jáder Durán,1,-30.63053,13.925635
Pablo Durán,1,-0.29606256,25.71138
Julien Duranville,1,4.1569514,-1.3213948
Hugo Duro,1,-33.414974,-5.829651
Jean-Kevin Duverne,1,16.453636,23.143322
Paulo Dybala,1,-26.559933,23.405941
Stefan Džodić,1,4.1087713,-3.1151974
Adam Dźwigała,0,50.225864,8.612501
Aron Dønnum,0,41.00216,-1.361389
Enzo Ebosse,1,-20.328993,30.932898
Tyronne Ebuehi,1,10.629013,-27.880558
Claudio Echeverri,1,25.254307,4.3147984
Ederson,1,7.023304,10.046989
Éderson,1,-30.322628,27.578001
Noah Edjouma,1,-21.591124,-4.627724
George Edmundson,0,47.276928,6.176968
Odsonne Édouard,1,-7.12312,-16.090193
Odsonne Édouard,1,9.478329,-21.658705
Samuel Edozie,1,10.904678,-14.124334
Ronnie Edwards,1,5.8446236,-14.013498
Johannes Eggestein,1,-21.820436,29.005133
Maximilian Eggestein,0,46.175446,15.62763
Kingsley Ehizibue,1,5.181977,-3.163687
Chidera Ejuke,1,14.98417,19.458185
Jeff Ekhator,1,15.250072,35.17335
Hugo Ekitike,1,-31.72319,27.022425
Jurgen Ekkelenkamp,1,-32.384987,-38.055904
Jacques Ekomie,1,-31.895164,-17.20143
Emmanuel Ekong,0,43.122993,2.918905
Caleb Ekuban,0,48.132233,-2.8300726
Pierre Ekwah Elimby,1,4.413696,-4.355985
Anthony Elanga,1,-9.928022,23.547724
Meschak Elia,1,-27.685183,0.9155265
Mikael Ellertsson,1,-19.822691,-34.466404
Harvey Elliott,1,-25.407465,29.662077
Elif Elmas,1,-48.346497,-4.6649165
Elif Elmas,1,4.483125,5.783541
Aritz Elustondo,1,-9.3123045,5.89625
Nico Elvedi,1,8.310034,32.16198
Adri Embarba,0,54.719643,8.139324
Breel Embolo,1,-18.714554,-17.5397
Emanuel Emegha,1,-1.479571,-10.906505
Emerson,1,-7.226553,6.7924542
Yunus Emre Konak,1,-14.012466,-2.630576
Julio Enciso,1,-19.781448,19.789679
Julio Enciso,1,-5.0259414,-24.763683
Wataru Endo,1,-48.725075,-2.0299811
Endrick,1,3.7367697,-4.9485936
Yannik Engelhardt,1,7.52333,-16.109924
Arne Engels,0,55.669083,5.955852
Christian Eriksen,1,37.14081,-12.981357
Martin Erlic,1,8.953147,28.247938
Patrick Erras,1,5.241732,-23.882164
Alfonso Espino,1,12.444558,16.579447
Sebastiano Esposito,1,-7.9584203,-33.24725
Romain Esse,1,11.60845,35.586254
Samuel Essende,1,-10.607783,16.634348
Dario Essugo,0,57.671318,8.729
Estanis,1,-15.5352545,41.46507
Nahuel Estévez,1,-6.904753,-27.388298
Pervis Estupiñán,1,-40.87715,-26.803736
Etienne Eto'o,1,-9.016771,-1.8558351
Karl Etta,1,-17.327139,40.58675
Evanilson,1,-24.429781,12.251136
Jake Evans,1,-33.585865,-22.726954
Jonny Evans,1,-19.848291,33.440002
Edu Expósito,1,3.164357,-41.645596
Eberechi Eze,1,12.39514,-11.384563
Abde Ezzalzouli,1,10.057453,26.220175
Giovanni Fabbian,1,-13.4025545,-26.341566
Łukasz Fabiański,1,-16.02962,42.682495
Alieu Fadera,1,-46.76421,-2.7722433
Wout Faes,1,-36.659435,-15.777323
Nicolò Fagioli,0,49.776302,12.953243
Nicolò Fagioli,1,-32.70176,-32.268387
Romain Faivre,1,19.697527,-32.526638
Wladimiro Falcone,0,42.4187,12.567047
Davide Faraoni,1,-33.506573,-23.668324
Abdul Fatawu Issahaku,1,-31.206766,14.130221
Ansu Fati,0,54.82674,7.16062
Khalil Fayad,1,-36.250416,-15.973931
Jacopo Fazzini,0,44.84619,-0.7455714
Nabil Fekir,1,32.323437,-0.09279144
Mattia Felici,1,-9.913442,-5.5876107
Luiz Felipe,1,-39.666218,-33.28855
João Félix,1,-18.621794,23.231783
João Félix,1,2.5888102,-4.8202243
Frank Feller,1,-22.574865,-30.903389
Kiko Femenía,1,24.257603,31.18744
Evan Ferguson,1,0.4304104,-18.217876
Evan Ferguson,1,-11.290168,-18.557308
Lewis Ferguson,1,28.862032,27.02514
Zinedine Ferhat,1,-43.40654,-1.5563371
Bruno Fernandes,1,12.363819,16.808558
Edimilson Fernandes,1,-36.53914,-25.827156
Mateus Fernandes,1,-28.982794,-20.399448
Aitor Fernández,1,-6.396639,-4.627033
Álvaro Fernández,1,-24.677181,10.480774
Enzo Fernández,1,7.481488,-28.29037
Pelayo Fernandez,1,-32.0027,-10.471618
Roberto Férnandez,1,21.105474,-14.975098
Valery Fernández,1,-26.65058,23.982946
Matias Fernandez-Pardo,1,6.3025894,26.914581
André Ferreira,1,18.49681,26.561525
Jordan Ferri,1,-15.955574,11.967739
Daniel Fila,1,-35.34238,-25.597973
Karol Fila,1,1.6465845,-36.86056
Kilian Fischer,1,-31.660038,24.169106
Mark Flekken,1,13.719532,-32.237225
Alessandro Florenzi,1,24.681873,29.175074
Mateo Flores,1,-10.547353,-25.71739
Phil Foden,0,47.625668,-0.6453348
Malick Fofana,1,4.9412127,-5.499541
Rayan Fofana,1,-4.681534,-0.9450915
Seko Fofana,1,-29.742264,-23.958752
Wesley Fofana,1,5.4191217,-36.33471
Yahia Fofana,1,-37.25086,-13.768334
Youssouf Fofana,0,51.49721,10.001079
Jonas Föhrenbach,1,-20.047915,-30.818298
Michael Folorunsho,1,30.686653,-11.06228
Michael Folorunsho,0,37.631363,-2.1516745
Lamine Fomba,1,34.786564,-10.04499
Carlos Forbs,1,-14.209935,13.560518
Pablo Fornals,1,-37.78853,-33.92822
Omari Forson,1,-29.254585,15.560409
Fraser Forster,1,16.73693,9.0634
Héctor Fort,1,17.68392,-2.4108949
Dimitri Foulquier,1,-1.8346019,-35.61749
Juan Foyth,1,12.641153,23.311522
Fran,0,49.88753,9.983447
Matheus França,0,55.33843,7.7689314
Alejandro Francés,1,-34.524208,-35.68812
Przemysław Frankowski,1,-29.366915,27.514277
Enric Franquesa,1,10.178387,-16.155054
Ryan Fraser,1,-17.145723,12.063561
Davide Frattesi,1,4.197311,-35.724403
Tyler Fredricson,1,-13.514095,22.216381
Morten Frendrup,0,34.0437,31.81822
Martin Frese,1,8.486408,-22.50853
Remo Freuler,1,26.287321,30.239384
Marco Friedl,1,-15.926805,36.08622
Marvin Friedrich,1,-22.908283,8.339417
Jeremie Frimpong,1,17.587334,-9.942492
Jorge de Frutos,1,21.878695,13.272485
Darío Fuentes,1,7.8680873,-5.948004
Chris Führich,1,-29.922817,1.8182254
Shiō Fukuda,1,-32.451206,-3.5062642
Angelo Fulgini,0,41.219864,-8.744167
Niclas Füllkrug,1,8.113717,-15.15394
Kyogo Furuhashi,1,-37.769356,-31.960121
Manuel Fuster,1,-30.204166,-32.645264
Matteo Gabbia,1,-14.64916,41.188187
Tommaso Gabellini,1,-32.82511,-35.82407
Tiago Gabriel,1,-18.850763,17.639929
Alessandro Gabrielloni,1,20.787914,-15.5113125
Gianluca Gaetano,1,-14.05181,-13.297501
Roberto Gagliardini,1,-37.403656,-19.797369
Cody Gakpo,1,-49.347385,-2.1279895
Javi Galán,0,32.764606,31.740053
Iñigo Ruiz de Galarreta,1,-12.128375,-13.090856
Conor Gallagher,1,-13.951931,-23.177176
Antonino Gallo,1,-7.678149,14.93257
Gauthier Gallon,0,58.036137,8.1817465
Cristian Gamboa,1,12.842752,-2.4234266
Idrissa Gana Gueye,1,-11.02732,-4.4650793
Ignatius Ganago,1,0.8021452,-40.116207
Silvère Ganvoula M'Boussy,1,-12.617621,3.2695286
Facundo Garcés,1,-40.872856,-29.66269
Aleix García,1,-40.47807,-25.115437
Álvaro García,1,-29.620913,29.449526
Andrés García,1,2.9391074,16.189388
Eric García,1,-14.860633,3.5054176
Fran Garcia,1,33.214996,0.4115656
Gonzalo García,1,-19.87673,25.864681
Joan García,1,14.404898,33.060116
Pablo Garcia,1,-4.9659,-35.52821
Rubén García,1,-32.26741,-26.60166
Ulisses Garcia,1,0.7462024,-36.68042
Unai García,1,-34.754017,-33.337776
Alejandro Garnacho,1,30.693827,-6.455314
James Garner,1,6.6972756,-18.699753
Yarek Gasiorowski,1,5.774603,-32.35857
Federico Gatti,1,-3.4969225,7.0491166
Gavi,1,-24.039005,28.292112
Paulo Gazzaniga,1,-20.811369,26.789236
Jean-Philippe Gbamin,0,48.76167,-1.3265518
Mory Gbane,1,-32.097164,-18.423553
Yann Gboho,0,38.99267,-0.7006742
David de Gea,1,14.580634,15.162378
Viggo Gebel,1,29.248852,-5.1258297
Lutsharel Geertruida,1,-12.788963,-7.3099394
Dennis Geiger,1,6.622282,-15.544406
Valentin Gendrey,1,-15.166606,26.39904
Valentin Gendrey,1,-9.909222,14.713602
Denis Genreau,1,15.349939,-14.068705
Tyrique George,1,-12.285769,-3.755687
Yannick Gerhardt,0,49.013893,14.466447
Max Geschwill,1,-31.565588,-19.352394
Daniele Ghilardi,1,-5.5517335,-25.4166
Lautaro Gianetti,1,-20.235386,41.357964
Dimitris Giannoulis,1,0.8811314,3.9152749
Morgan Gibbs-White,0,53.253574,9.924087
Samuel Gigot,1,-28.99535,0.97569084
Armin Gigovic,0,47.226753,0.29602656
Bryan Gil,1,1.6684155,-20.327278
Mario Gila,1,-41.260532,-33.09093
Billy Gilmour,1,14.426899,11.22174
Billy Gilmour,1,3.7100227,-3.1089244
Benedikt Gimber,1,-18.803326,-29.325657
Santiago Giménez,1,6.3870883,-5.5157533
Gvidas Gineitis,1,13.204914,-33.67224
Matthias Ginter,1,1.4360669,-12.821773
Jamie Gittens,0,34.037457,11.9480295
Serge Gnabry,1,12.933016,32.963017
Ben Godfrey,1,-14.288005,17.529198
Ben Godfrey,0,37.572197,-7.6510563
Martial Godo,0,45.29953,0.24776806
Saba Goglichidze,1,-4.746867,-32.01351
Edoardo Goldaniga,1,-29.085188,-17.322363
Michael Golding,1,-6.5021935,-4.1989465
Pierluigi Gollini,1,-19.898153,36.23189
Aleksandr Golovin,1,-15.516625,-2.1929247
André Gomes,0,31.989073,32.82399
Angel Gomes,1,-30.642282,-7.7027397
João Gomes,1,5.0226617,11.3131695
Rodrigo Gomes,1,-35.772774,-35.266174
Toti Gomes,1,-8.152201,-5.279771
Carlos Gómez,1,7.8334227,-29.491817
Dani Gómez,1,-19.603628,29.249954
Diego Gómez,1,-8.53357,-2.6331422
Joe Gomez,1,-47.499992,0.7076196
Moi Gómez,1,-29.572924,15.257024
Sergi Gómez,1,22.266085,26.45238
Sergio Gómez,1,-14.683282,-0.009417642
Unai Gómez,1,18.610586,33.663128
Tidiam Gomis,1,-19.130592,34.584652
Fabio González,1,29.001776,-2.317507
Nicolás González,1,-20.363573,-32.760902
Nicolás González,1,-17.224802,31.30221
Peter González,1,-38.836285,-10.187686
Urko González,1,8.6853285,-11.827846
Urko González,1,-21.91534,7.088999
Anthony Gordon,1,0.14077277,-7.7083206
Leon Goretzka,1,-16.229546,42.53453
Mathieu Gorgelin,1,16.091547,32.56086
Andoni Gorosabel,1,-29.745167,30.085896
Robin Gosens,1,0.7087457,-7.605316
Robin Gosens,1,-37.083706,-18.039904
Mario Götze,1,-19.605188,42.64928
Amine Gouiri,1,-35.059944,-12.573951
Amine Gouiri,1,-29.337393,6.696058
Lucas Gourna-Douath,1,-6.8230143,6.847283
Jeffrey Gouweleeuw,1,13.386508,-5.8704696
Kamil Grabara,1,-42.010994,-29.696787
Jonathan Gradit,1,-14.749491,-32.26687
José Gragera,1,18.10031,19.315758
Samuel Grandsir,0,44.544983,-2.0685327
Alberto Grassi,1,-28.737703,-18.208721
Ryan Gravenberch,1,3.3814085,-38.481926
Archie Gray,1,21.999962,14.084272
Jack Grealish,1,-7.59129,2.412387
Jacob Greaves,1,8.751632,-15.864482
Mason Greenwood,1,-33.2927,24.185995
Michael Gregoritsch,1,-26.17924,26.02767
Dominik Greif,1,-13.335462,-12.857165
Antoine Griezmann,0,41.39361,-2.7675505
Vincenzo Grifo,1,3.1029363,-25.512257
Florian Grillitsch,1,-31.85837,-21.4193
Florian Grillitsch,0,53.954464,7.0610886
Álex Grimaldo,1,-28.958416,-19.012432
Pascal Groß,1,23.928745,28.05417
Brajan Gruda,1,-14.969147,-13.678101
Marco Grüll,1,-12.881543,31.20744
Albert Grønbaek,1,-33.75213,-11.765889
Albert Grønbaek,1,-29.074942,-7.9974113
Vicente Guaita,1,-16.057747,0.27944186
Sergi Guardiola,1,21.094526,27.358572
Nemanja Gudelj,1,-16.903357,41.006363
Gabriel Gudmundsson,1,-18.182053,26.879313
Gonçalo Guedes,1,-18.397505,-29.087038
Axel Gueguin,1,16.98624,29.932241
Marc Guéhi,1,8.273656,-26.790617
Mattéo Guendouzi,0,54.629227,8.484953
Javier Guerra,1,7.2861633,-17.595154
Raphaël Guerreiro,1,-36.472786,-32.32467
Evann Guessand,1,8.300618,4.2063985
Ander Guevara,1,-27.426895,15.385844
Pape Gueye,1,6.577729,-20.415985
Morgan Guilavogui,1,17.006855,22.33732
Frederic Guilbert,1,19.683826,-10.838083
Luis Guilherme,1,-39.573963,-26.630177
Hugo Guillamón,1,-26.13517,-3.719438
Bruno Guimarães,1,21.302443,34.588085
Carlos Guirao,1,11.173137,5.4800797
Bahereba Guirassy,1,1.953742,-31.50124
Serhou Guirassy,1,-20.63677,13.979236
Marc Guiu,1,-8.038187,16.826145
Péter Gulácsi,0,52.943047,1.3555181
Arda Güler,0,49.66508,-0.1969022
Gerard Gumbau,1,-9.8911295,25.07899
Robert Gumny,1,30.280579,16.75856
İlkay Gündoğan,1,15.132926,-12.08096
Christian Günter,1,-39.050377,-18.63351
Jon Guridi,1,15.122833,-13.214044
Gorka Guruzeta,1,-39.907997,-27.314342
Malo Gusto,1,15.956121,-4.7536106
Miguel Gutiérrez,0,43.002773,4.18749
Albert Guðmundsson,1,-35.404438,18.102226
Joško Gvardiol,1,3.055246,-30.62815
Emmanuel Gyasi,1,20.739435,37.99936
Christian Gytkjær,1,24.622099,4.7442555
Erling Haaland,1,-22.747614,8.290077
Nicolas Haas,1,20.329441,-25.683847
Janik Haberer,1,24.876143,10.669498
Robin Hack,1,-16.710686,17.906542
Saad El Haddad,1,-25.474289,23.422894
Munir El Haddadi,1,-25.958807,30.994629
Amadou Haidara,1,-6.8834796,-35.535084
Massadio Haïdara,1,34.32961,3.8164325
Antoine Hainaut,1,18.892075,-9.255131
Mohamed Haj,1,-9.555545,16.885254
Achraf Hakimi,1,12.943638,31.568241
Lewis Hall,1,-18.49323,40.622032
Sébastien Haller,1,-1.2380522,-34.262207
Ali Al Hamadi,1,28.895624,31.335848
Andreas Hanche-Olsen,1,5.9049745,12.1467085
Florent Hanin,0,45.886173,10.858567
Ridgeciano Haps,1,-32.33584,-38.113182
Amine Harit,1,-22.596313,7.0961957
Marcus Harness,1,19.57368,-26.196497
Phil Harres,1,17.568703,33.39228
Jack Harrison,0,37.287598,-2.8427837
Abdou Harroui,1,-29.362993,-23.539875
Taylor Harwood-Bellis,1,-37.35677,-33.36924
Hans Hateboer,0,42.818195,-0.4446931
Kjetil Haug,1,-19.934336,34.43717
Kai Havertz,1,-32.172726,14.511384
Ayden Heaven,1,6.462656,-39.171535
Jan Paul van Hecke,1,34.017197,-0.93830055
Hwang Hee-chan,1,21.007355,34.33368
Dean Henderson,1,19.504982,37.541924
Liam Henderson,1,19.651749,-27.915972
Ramon Hendriks,1,24.762548,10.510473
Paul Hennrich,1,1.3535932,-39.84356
Benjamin Henrichs,0,46.487164,0.92935795
Henrique,1,6.280808,-41.692707
Luis Henrique,1,16.215513,32.7458
Rico Henry,1,17.16272,-26.074984
Mads Hermansen,1,-9.93847,16.839556
Mario Hermoso,1,20.276249,-31.645884
Mario Hermoso,1,12.4184,33.731583
Javi Hernández,1,32.225174,30.499102
Aridane Hernández,1,1.7910162,-38.096947
Lucas Hernández,1,36.369095,-2.7145956
Theo Hernández,1,-6.651575,-19.415827
Hernani,1,-0.018469384,-14.520728
Jorge Herrando,1,23.163115,32.218132
Ander Herrera,1,-49.928787,-3.0400264
Sergio Herrera,1,4.191914,-40.103096
Yangel Herrera,1,-5.1187444,-2.5621047
Juan Herzog,1,-13.614431,10.024046
Son Heung-min,1,13.069624,4.6603594
Isak Hien,1,17.76847,-16.042023
Omar El Hilali,1,-18.022161,13.225821
James Hill,1,0.0076638106,-15.851019
Piero Hincapié,1,-9.585365,-2.5899248
Roger Hinojo,1,7.237537,-8.113119
Jack Hinshelwood,1,31.322319,-10.18376
George Hirst,1,4.020706,-20.613125
Adam Hložek,1,-37.78935,-26.001421
Ki-Jana Hoever,1,30.943295,27.591839
Nicolas Höfler,1,29.640467,13.713787
Jonas Hofmann,1,-48.535957,-1.2869655
Philipp Hofmann,1,-16.231136,17.014212
Lucas Höler,1,17.159702,36.914356
Mason Holgate,1,-32.072277,-7.5165744
Benedict Hollerbach,1,-1.8160487,-4.1494174
Emil Holm,1,-10.970905,0.6758499
Lewis Holtby,1,-17.748386,10.671777
Gerrit Holtmann,1,15.7432995,0.3458119
Franck Honorat,1,-34.245018,-5.255508
Mathias Honsak,1,21.479948,32.591454
Dinko Horkaš,1,26.875856,12.8459635
Timo Horn,0,33.322716,32.80996
Cédric Hountondji,1,-19.956278,10.966868
Ilyes Housni,1,-23.366558,-4.449495
Harry Howell,1,10.163989,-40.6846
Lukáš Hrádecký,1,-18.878483,23.739483
Robin Hranáč,1,1.6360421,-21.477463
Callum Hudson-Odoi,1,-31.39474,-32.478256
Will Hughes,0,48.24179,14.18593
Dean Huijsen,0,38.710613,-6.199281
Mats Hummels,1,8.688788,-8.022218
Omari Hutchinson,0,46.637886,-1.7196686
Elseid Hysaj,1,-13.811022,15.8179455
Hong Hyunseok,1,-3.387231,-30.76883
Pierre Højbjerg,1,-15.681744,-33.92088
Oscar Højlund,1,-5.0351815,-27.915298
Rasmus Højlund,1,-42.569885,-32.54709
Pablo Ibáñez,1,10.052078,27.516714
Hafiz Ibrahim,1,-29.24698,3.200331
Arijon Ibrahimović,1,-41.659462,-28.992455
Arijon Ibrahimović,0,46.859245,5.2715974
Stanis Idumbo,1,34.666466,-5.8322644
Jay Idzes,1,-39.34646,-18.032114
Iglesias,1,-34.29541,-14.381731
Borja Iglesias,1,-27.624792,25.386917
Igor,1,2.8407426,-9.82043
Kelechi Iheanacho,1,-0.010374111,-15.611628
Jonathan Ikone,1,-34.78292,-16.994925
Jonathan Ikone,1,34.782833,3.3268497
George Ilenikhena,1,-11.304259,25.825949
Andrej Ilic,1,-11.970514,-30.089497
Ivan Ilić,1,7.814532,-10.470704
Rareş Ilie,0,39.81291,-1.9628315
Samuel Iling-Junior,0,38.342453,-2.2535625
Danny Ings,1,-21.18174,33.498863
Alessio Iovine,1,-9.287612,-27.374882
Tim Iroegbunam,1,8.483065,8.416653
Jackson Irvine,1,-27.191082,-3.7808893
Andy Irving,1,13.974056,-1.7448549
Alexander Isak,1,31.866892,-9.886094
Gustav Isaksen,1,-12.128909,11.824466
Isco,1,12.529652,-30.873316
Ismaily,1,-11.139552,-9.563201
Ardian Ismajli,1,-24.198542,30.304707
Yanis Issoufou,1,-34.101498,-21.411919
Ko Itakura,1,-33.674557,-6.5043435
Hiroki Ito,1,30.736124,33.018734
Junya Ito,1,-49.346382,0.12446251
Diego Iturralde,1,-28.062708,26.91661
Marko Ivezić,1,7.378748,-26.783358
Alex Iwobi,1,15.989364,-16.07381
Armando Izzo,1,-30.760595,15.331716
Fellipe Jack,1,19.558401,24.76591
